Date,MaxTemp,MinTemp,Temp,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
8/22/2015 0:00,30.1,21,25.6,30.7,0,25.9,8,27.8,64.11,Partially cloudy
8/23/2015 0:00,31,21,26,31.4,0,24.1,7.4,27.2,66.49,Partially cloudy
8/24/2015 0:00,31,21,26.7,31.9,0,24.1,7.7,18.9,64.35,Clear
8/25/2015 0:00,32,22,26.8,32.9,0,27.7,7.3,26.8,67.53,Partially cloudy
8/26/2015 0:00,31,22,27.4,33.7,0,22.3,7.6,30.1,67.55,Partially cloudy
8/27/2015 0:00,31.1,22.4,27,32.6,0,22.3,7.7,27.2,67.83,Partially cloudy
8/28/2015 0:00,32,23,27.4,32.7,0,24.1,7.2,24.5,65.41,Clear
8/29/2015 0:00,32,23,27.4,33.1,0,25.9,8,25.9,67.73,Partially cloudy
8/30/2015 0:00,31,23,27.1,33,0,29.5,7.8,27.5,67.15,Partially cloudy
8/31/2015 0:00,31.1,22,27.3,31.9,0,22.3,8.4,27.8,62.9,Partially cloudy
9/1/2015 0:00,32,22,26.7,32,0,36.5,7.9,19.4,64.99,Clear
9/2/2015 0:00,31,22,26.9,32.1,0,22.3,8.3,25.8,65.84,Partially cloudy
9/3/2015 0:00,31,22,26.5,32.4,0,31.7,7.9,24.5,67.78,Clear
9/4/2015 0:00,32,21,26.7,32.9,0,25.9,7.8,26.6,66.2,Partially cloudy
9/5/2015 0:00,31.2,21,26.6,32.1,0,29.5,7.9,27,66.23,Partially cloudy
9/6/2015 0:00,31,21,26.8,31.9,0,25.9,7.5,27.6,64.24,Partially cloudy
9/7/2015 0:00,32,22,26.8,32.7,0,25.9,8.3,30.9,66.75,Partially cloudy
9/8/2015 0:00,32,22,27.3,32.4,0,22.3,8.3,29,64.21,Partially cloudy
9/9/2015 0:00,31,22,26.6,32.3,0,98.5,7.8,23,64.06,Clear
9/10/2015 0:00,31.1,22,27.2,32.3,0,30.4,7.6,25.4,65.45,Partially cloudy
9/11/2015 0:00,31,23,27.5,32.1,0,31.7,7.9,26.6,63.94,Partially cloudy
9/12/2015 0:00,32,22,27.3,34.6,0,25.9,8,26.7,67.62,Partially cloudy
9/13/2015 0:00,32,24,27.5,33,0,35.3,7.7,30.9,62.09,Partially cloudy
9/14/2015 0:00,30.9,21,26.3,31.5,0,27.7,7.8,32,60.97,Partially cloudy
9/15/2015 0:00,31,22,26.6,31.3,0,25.9,8.2,23.3,60.48,Clear
9/16/2015 0:00,31,21,26.7,32,0,33.5,7.6,24.5,65.12,Clear
9/17/2015 0:00,31,23.9,27.3,32.6,0,31.7,8.1,31.5,68.76,Partially cloudy
9/18/2015 0:00,32,24,28.1,33.6,0,126,8.8,25.8,67.4,Partially cloudy
9/19/2015 0:00,32,23,27.9,34.3,0,24.1,8.1,30.7,67.28,Partially cloudy
9/20/2015 0:00,34.1,23,28.3,34,0,27.7,8.7,31.6,63.02,Partially cloudy
9/21/2015 0:00,33,23,28.4,34.2,0,27.7,9,24.9,58.52,Clear
9/22/2015 0:00,33,22,27.2,34,0,30.4,7.4,24.6,64.56,Clear
9/23/2015 0:00,31.8,23,27.4,33.5,0,25.9,7.8,28.9,66.93,Partially cloudy
9/24/2015 0:00,32,23,27.5,32.8,0,27.7,8.2,20.7,63.67,Clear
9/25/2015 0:00,32,22,27.1,32,0,28.9,8.1,28.3,62.28,Partially cloudy
9/26/2015 0:00,32,23,27.3,32.9,0,29.5,8.3,31.6,65.57,Partially cloudy
9/27/2015 0:00,31.7,24,27.5,33.2,0,25.9,8.4,30.3,65.91,Partially cloudy
9/28/2015 0:00,32,23.3,28.1,34.9,0,29.5,7.9,32.9,63.08,Partially cloudy
9/29/2015 0:00,31.1,24.2,28.1,34.2,0,27.7,8.4,29.4,65.23,Partially cloudy
9/30/2015 0:00,31.3,24,28.1,33.8,0,29.5,8.1,26.9,66.77,Partially cloudy
10/1/2015 0:00,31.3,24,27.9,34.6,0,29.5,8.2,29,71.26,Partially cloudy
10/2/2015 0:00,32,24,28.1,34.9,0,37.1,8,29.8,69.61,Partially cloudy
10/3/2015 0:00,32,26,28.4,34.2,0,37.1,8.7,28.6,66.06,Partially cloudy
10/4/2015 0:00,32,25,28.6,33.6,0,29.5,8.4,30.2,60.61,Partially cloudy
10/5/2015 0:00,32.1,24,28.1,33.5,0,31.7,7.8,29.4,64.82,Partially cloudy
10/6/2015 0:00,33,23,28,34.2,0,27.1,7.3,27.2,62.85,Partially cloudy
10/7/2015 0:00,32.9,23,28.1,35.8,0,25.9,7.8,39.1,66.18,Partially cloudy
10/8/2015 0:00,33,23,27.9,34,0,27.7,8,30.3,65.63,Partially cloudy
10/9/2015 0:00,33,23,28.2,34.6,0,27.7,8.2,28.1,64.75,Partially cloudy
10/10/2015 0:00,32,25,28.5,34.2,0,35.3,7.8,27.4,65.99,Partially cloudy
10/11/2015 0:00,32.2,25,28.5,34.2,0,34.1,8.1,29.2,66.83,Partially cloudy
10/12/2015 0:00,32.2,23,28.3,34.5,0,27.7,7.4,28,66.17,Partially cloudy
10/13/2015 0:00,33.1,25,29,35.6,0,24.1,7.9,32.7,65.42,Partially cloudy
10/14/2015 0:00,34,24,28.6,34.9,0,25.9,8.2,35.5,65.73,Partially cloudy
10/15/2015 0:00,33,23,28.2,34.2,0,25.9,8.3,27.7,62.57,Partially cloudy
10/16/2015 0:00,35,23,28.3,34.2,0,25.9,7.4,27.5,63.25,Partially cloudy
10/17/2015 0:00,34,23,28.5,34.1,0,27.7,8,30.2,63.97,Partially cloudy
10/18/2015 0:00,33,24,28.9,35.1,0,33.5,7.7,26.9,62.49,Partially cloudy
10/19/2015 0:00,34,24,28.8,35.3,0,28,7.8,30,62.37,Partially cloudy
10/20/2015 0:00,33,25,28.8,37,0,29.5,8.3,30.3,66.85,Partially cloudy
10/21/2015 0:00,33,24,28.9,35.3,0,35.3,8.3,30,59.82,Partially cloudy
10/22/2015 0:00,32.2,23,28,32.9,0,31.7,7.8,34.5,62.62,Partially cloudy
10/23/2015 0:00,32,22,27.7,33,0,29.5,7.2,32.6,63.4,Partially cloudy
10/24/2015 0:00,33,23,28.2,34.1,0,35.3,7.4,30.6,61.9,Partially cloudy
10/25/2015 0:00,32,23,28.5,33.8,0,25.9,7.6,30.1,64.78,Partially cloudy
10/26/2015 0:00,34.9,23,28.9,35.4,0,31.7,6.5,30,62.93,Partially cloudy
10/27/2015 0:00,34.5,24,28.9,36.5,0,25.9,6.8,29.7,67.73,Partially cloudy
10/28/2015 0:00,34,24,29.5,37,0,27.7,7.7,32.3,62.78,Partially cloudy
10/29/2015 0:00,33.5,24,29.1,36.9,0,29.5,7.8,30.8,66.6,Partially cloudy
10/30/2015 0:00,34,26,29.6,36.5,0,29,7.7,30.1,67.14,Partially cloudy
10/31/2015 0:00,34,25.7,29.7,36.1,0,24.1,7.7,34,62.51,Partially cloudy
11/1/2015 0:00,35,24,29.9,37.3,3,18.4,7.9,29.6,61.24,"Rain, Partially cloudy"
11/2/2015 0:00,35,25,29.9,35.7,0,27.7,8.6,31,60.01,Partially cloudy
11/3/2015 0:00,35,27,30.7,38.3,0,22.3,8.1,33.8,57.2,Partially cloudy
11/4/2015 0:00,35,25,29.9,36.9,0,18.4,7.6,29.9,60.94,Partially cloudy
11/5/2015 0:00,33.2,25,29.7,36,0,27.7,8,32.1,64.39,Partially cloudy
11/6/2015 0:00,33,26,29.3,38.1,0,25.9,7.9,32.3,68.2,Partially cloudy
11/7/2015 0:00,34.1,26,30.1,39,0,22.3,7.5,36.1,66,Partially cloudy
11/8/2015 0:00,34,26,29.9,38.3,0,22.3,7.8,38.8,65.13,Partially cloudy
11/9/2015 0:00,34,26,29.6,38.7,0,20.5,6.7,40.8,68.19,Partially cloudy
11/10/2015 0:00,33.4,26,28.8,38.9,0,18.4,6.9,42.1,72.2,Partially cloudy
11/11/2015 0:00,34,25,29.2,38.3,0,20.5,7.5,33.2,69.11,Partially cloudy
11/12/2015 0:00,34,26,29.4,37.3,0,27.7,6.8,34.1,67.93,Partially cloudy
11/13/2015 0:00,34,26,30.1,38.2,0,20.5,7.5,30.8,66.21,Partially cloudy
11/14/2015 0:00,35,26,30.4,39.5,0,19.8,7.8,35.9,63.98,Partially cloudy
11/15/2015 0:00,34,25,29.6,37.3,0,22.3,8,32.3,64.68,Partially cloudy
11/16/2015 0:00,34.2,26,30,37.6,0,20.5,8.8,33.1,62.89,Partially cloudy
11/17/2015 0:00,35,26,30.4,38.3,0,20.5,8,29.7,62.14,Partially cloudy
11/18/2015 0:00,35,26,30.8,38,0,22.3,7.9,32.5,61.88,Partially cloudy
11/19/2015 0:00,35,27,30.8,38.4,0,27.7,7.8,33.9,63.74,Partially cloudy
11/20/2015 0:00,35,26,30.2,37.7,0,20.5,8.2,33,64.56,Partially cloudy
11/21/2015 0:00,34.1,27,30.3,38.3,0,25.9,8.6,32.7,64.42,Partially cloudy
11/22/2015 0:00,34.1,26,30.2,38.3,0,27.7,8.4,28.6,65.36,Partially cloudy
11/23/2015 0:00,35,27,30.9,38.3,0,28.3,8.5,27.8,59.92,Partially cloudy
11/24/2015 0:00,35,26,30.8,40.1,0,20.5,7.4,34.2,62.54,Partially cloudy
11/25/2015 0:00,33,25,28.9,39.9,22.9,22.3,6.7,61.6,71.9,"Rain, Partially cloudy"
11/26/2015 0:00,34,25,29,39.4,0,29.5,7.7,39.7,70.62,Partially cloudy
11/27/2015 0:00,33.1,24,28.6,37.6,27,24.1,7.2,39.1,74.14,"Rain, Partially cloudy"
11/28/2015 0:00,33,26,29.9,37.7,0,18.4,7.7,42.2,67.69,Partially cloudy
11/29/2015 0:00,34.8,25,29.8,39.1,3,20.5,8,44.3,67.43,"Rain, Partially cloudy"
11/30/2015 0:00,35,25,30.4,39.5,0,20.5,7.8,34.6,63.05,Partially cloudy
12/1/2015 0:00,36,27,30,38.4,0.2,22.3,6.8,37.5,65.97,"Rain, Partially cloudy"
12/2/2015 0:00,36,26,30.1,40.8,0,25.9,7.4,33,64.46,Partially cloudy
12/3/2015 0:00,35,26,30.2,40.6,0,18.4,7,41.4,65.14,Partially cloudy
12/4/2015 0:00,34,25.9,28.9,39.4,8,37.1,5.9,43.4,72.7,"Rain, Partially cloudy"
12/5/2015 0:00,34,25,29.1,40.6,9,24.1,7,43.3,73.18,"Rain, Partially cloudy"
12/6/2015 0:00,32,24,26.7,37.9,66.1,25.9,5.3,44.8,85.16,"Rain, Partially cloudy"
12/7/2015 0:00,32.9,24,28.3,37.7,0,22.3,6.6,33.2,77.07,Partially cloudy
12/8/2015 0:00,34,25,28.9,40.6,0.2,22.3,7.8,41.2,73.04,"Rain, Partially cloudy"
12/9/2015 0:00,34,25,29.5,38,0,24.1,7.9,34,68.58,Partially cloudy
12/10/2015 0:00,34,27,29.6,40.9,0,22.3,8.1,39.1,70.64,Partially cloudy
12/11/2015 0:00,34,25.4,29,39.3,0,20.5,7.2,43.6,71.18,Partially cloudy
12/12/2015 0:00,34,26,29.3,39.3,0,24.1,7.6,39.4,70.46,Partially cloudy
12/13/2015 0:00,34,25,29.4,39.4,0,20.5,7.1,39.1,69.69,Partially cloudy
12/14/2015 0:00,31.9,24.9,26.9,38.4,11,20.4,4.8,45.6,81.13,"Rain, Partially cloudy"
12/15/2015 0:00,30.2,24,27.4,36.1,0,16.6,7.2,35,79.23,Partially cloudy
12/16/2015 0:00,32,25,27.6,38.1,0,22.3,7.1,43.9,73.85,Partially cloudy
12/17/2015 0:00,31,25,27.3,36.5,0,29.5,7.8,39.7,76.16,Partially cloudy
12/18/2015 0:00,32,24.3,27.2,36.1,8.9,25.9,7.5,41.8,75.09,"Rain, Partially cloudy"
12/19/2015 0:00,32,25,27,36.2,0,25.9,7.6,44.7,76.12,Partially cloudy
12/20/2015 0:00,34,25,28.1,39.4,0.2,31.7,7.8,41.3,73.19,"Rain, Partially cloudy"
12/21/2015 0:00,32,25,27.2,36.3,8,29.5,7.8,46.3,76.63,"Rain, Partially cloudy"
12/22/2015 0:00,32,24,27.9,37.9,0.5,42,7.9,39.9,76.44,"Rain, Partially cloudy"
12/23/2015 0:00,34.1,25,28.1,39.3,1,24.1,7.8,36.7,75.06,"Rain, Partially cloudy"
12/24/2015 0:00,33,25,27.8,38.1,2,24.1,7.1,39.5,75.7,"Rain, Partially cloudy"
12/25/2015 0:00,32,25,28.7,36.1,0,24.6,8.9,41,70.61,Partially cloudy
12/26/2015 0:00,34.8,25,29.2,38.8,0.3,20.5,7.8,44.7,69.87,"Rain, Partially cloudy"
12/27/2015 0:00,32.3,24,27.4,38.9,23,22.3,7.2,47.7,78.86,"Rain, Partially cloudy"
12/28/2015 0:00,33,25,27.7,38.2,0.2,20.5,7.1,42.3,77.2,"Rain, Partially cloudy"
12/29/2015 0:00,32.2,25,27.8,39.9,3,22.3,6.4,43,78.07,"Rain, Partially cloudy"
12/30/2015 0:00,32.2,25,28.2,37.6,0,20.5,7.4,40.8,73.9,Partially cloudy
12/31/2015 0:00,33,25,28.5,38.1,3.6,16.6,7.7,53,75.85,"Rain, Partially cloudy"
1/1/2016 0:00,33.3,24,29.3,39.3,0.6,18.4,8.3,33.8,72.51,"Rain, Partially cloudy"
1/2/2016 0:00,32,26,29,38.3,2.7,16.6,7.5,35.6,75.01,"Rain, Partially cloudy"
1/3/2016 0:00,33.2,25,28.3,39.9,11,16.6,7.5,47.8,74.31,"Rain, Partially cloudy"
1/4/2016 0:00,32.2,26,28.6,39.2,0,18.4,7.8,35.8,78.86,Partially cloudy
1/5/2016 0:00,32.1,27,29.1,37.4,0,20.5,8.7,45.7,73.14,Partially cloudy
1/6/2016 0:00,34,25,29.5,37.9,0,20.5,7.4,31.8,69.85,Partially cloudy
1/7/2016 0:00,34,26,30.1,39.3,0,18.4,8,31.2,65.29,Partially cloudy
1/8/2016 0:00,34,26,29.8,41,0,25.9,6.8,40.3,69.95,Partially cloudy
1/9/2016 0:00,34,25,29.5,40.6,0,20.5,7.6,42.1,70.59,Partially cloudy
1/10/2016 0:00,33.2,26,28.9,38.1,4,22.3,8.2,38,73.61,"Rain, Partially cloudy"
1/11/2016 0:00,32,26,28.1,39.2,0,20.5,7.9,39.7,76.58,Partially cloudy
1/12/2016 0:00,33,24,28.8,38.1,0,18.4,7.4,32.6,72.15,Partially cloudy
1/13/2016 0:00,32.3,25,29.3,37.9,8,18.4,8.5,36.2,71.44,"Rain, Partially cloudy"
1/14/2016 0:00,33,26,29.8,39.3,0,22.3,8.4,36.6,70.69,Partially cloudy
1/15/2016 0:00,33.3,27,30.4,39.2,1,22.3,9.3,37.2,67.99,"Rain, Partially cloudy"
1/16/2016 0:00,34,26,29.9,39.7,0,18.4,8.3,38.2,66.7,Partially cloudy
1/17/2016 0:00,33,26,29.4,39.3,32,18.4,7,42.5,71.5,"Rain, Partially cloudy"
1/18/2016 0:00,32.4,25,28,38.5,21,24.1,5.9,48.3,79.87,"Rain, Partially cloudy"
1/19/2016 0:00,33,25,28.3,39.3,8.3,18.4,7.1,45.3,77.84,"Rain, Partially cloudy"
1/20/2016 0:00,32,25,27.2,38,18.8,20.5,5.8,50.2,82.9,"Rain, Partially cloudy"
1/21/2016 0:00,32,24.3,27.5,39.9,13,18.4,6.2,54.1,81.96,"Rain, Partially cloudy"
1/22/2016 0:00,31,24.9,27.9,36.5,1,18.4,6,42.6,78.15,"Rain, Partially cloudy"
1/23/2016 0:00,30.9,25,26.6,36.2,17.4,74.2,7,47,85.18,"Rain, Partially cloudy"
1/24/2016 0:00,30,25,26.2,35.1,3,24.1,7.6,42.7,83.02,"Rain, Partially cloudy"
1/25/2016 0:00,31,24,26.5,36.5,6.4,35.3,6.5,49.3,82.72,"Rain, Partially cloudy"
1/26/2016 0:00,31,23,26.5,35.5,17,22.3,5.9,44.4,82.75,"Rain, Partially cloudy"
1/27/2016 0:00,32,24,26.9,37,0.2,20.5,7.5,45.4,78.39,"Rain, Partially cloudy"
1/28/2016 0:00,34,24,29.3,39.4,0,22.3,7.9,42.8,67.69,Partially cloudy
1/29/2016 0:00,34.3,26,29.4,39.4,1.3,39.6,7.9,51.7,70.49,"Rain, Partially cloudy"
1/30/2016 0:00,34.1,26,29.3,41.1,3.4,27.7,7.8,52.7,74.6,"Rain, Partially cloudy"
1/31/2016 0:00,31,26,28.5,36.5,3,27.7,8.1,52.4,76.95,"Rain, Partially cloudy"
2/1/2016 0:00,33,26,28.6,38.1,0.2,33.5,8,50.3,74.73,"Rain, Partially cloudy"
2/2/2016 0:00,32,25,27.4,36.8,12.2,30.2,7.2,39.9,81.4,"Rain, Partially cloudy"
2/3/2016 0:00,31.2,25,27.1,37.5,0,18.4,7.2,49.8,81.45,Partially cloudy
2/4/2016 0:00,31.4,25.4,28,37.4,54,21.7,6.3,89.1,79.94,"Rain, Overcast"
2/5/2016 0:00,31,25,26.9,37.7,15.1,22.9,5.7,49.9,87.05,"Rain, Partially cloudy"
2/6/2016 0:00,32,24,28.2,39.2,0,16.6,7.8,39,80.86,Partially cloudy
2/7/2016 0:00,31,25,26.9,40.6,58.5,16.6,7.7,50.2,86,"Rain, Partially cloudy"
2/8/2016 0:00,31,24.9,26.5,37.9,83,24.1,7.1,40.5,88.73,"Rain, Partially cloudy"
2/9/2016 0:00,31.3,25,27.1,37.7,0,24.1,7,46.7,88.22,Partially cloudy
2/10/2016 0:00,30,25,26.4,35.4,82,14.8,5.6,52.5,89.97,"Rain, Partially cloudy"
2/11/2016 0:00,30,24.3,26.6,35.4,3,22.3,6.4,44.6,88.79,"Rain, Partially cloudy"
2/12/2016 0:00,29,24.9,26.6,33.6,0.2,18.6,7.5,52.3,84.9,"Rain, Partially cloudy"
2/13/2016 0:00,32.2,25,28.1,37.6,5,20.5,7,41.8,79.97,"Rain, Partially cloudy"
2/14/2016 0:00,32.2,26,28.3,37.9,5,14.8,7.9,44.9,79.01,"Rain, Partially cloudy"
2/15/2016 0:00,29.2,25,27.3,34.6,12.1,27.7,7.8,43.8,83.49,"Rain, Partially cloudy"
2/16/2016 0:00,30,25,27.1,36.2,43.7,24.1,6.8,40.2,85.34,"Rain, Partially cloudy"
2/17/2016 0:00,34,24.3,28,41.8,18,27.7,6.7,47.4,80.2,"Rain, Partially cloudy"
2/18/2016 0:00,32.3,24,28.3,39.8,3,16.6,6.3,38.1,79.88,"Rain, Partially cloudy"
2/19/2016 0:00,32.4,25.4,29.1,39.2,0,18.4,7.7,32.4,75.56,Partially cloudy
2/20/2016 0:00,32,26,28.2,40.6,16,18.4,7.5,44.9,78.43,"Rain, Partially cloudy"
2/21/2016 0:00,31,24,27,37.8,31,22.3,6.4,45.9,85.99,"Rain, Partially cloudy"
2/22/2016 0:00,32.7,24,27.9,37.1,0.6,27.7,6.2,49.9,80.23,"Rain, Partially cloudy"
2/23/2016 0:00,32,24,26.8,37.9,36,27.7,5.9,41.4,83.21,"Rain, Partially cloudy"
2/24/2016 0:00,33,24,26.5,38.1,51.2,33.5,6.5,50,85.96,"Rain, Partially cloudy"
2/25/2016 0:00,33,24,27.6,38.1,5,22.3,6.8,42.4,79.86,"Rain, Partially cloudy"
2/26/2016 0:00,32,25,26.8,37.9,32,27.7,6,45.6,85.49,"Rain, Partially cloudy"
2/27/2016 0:00,32,24,26.4,36.5,25.1,18.4,6.6,56.7,87.23,"Rain, Partially cloudy"
2/28/2016 0:00,33,25,27.9,39.3,0,27.7,7.6,39.8,79.66,Partially cloudy
2/29/2016 0:00,32.1,25,28.2,37.9,0,29.5,8.6,44.5,76.25,Partially cloudy
3/1/2016 0:00,32.7,25,27.7,38.9,2,24.1,8.4,46.1,77.98,"Rain, Partially cloudy"
3/2/2016 0:00,32.1,25,27.7,39.2,6.4,37.1,7.1,47,79.82,"Rain, Partially cloudy"
3/3/2016 0:00,33,25,27.1,40.6,40,18.4,6.4,43.5,88.08,"Rain, Partially cloudy"
3/4/2016 0:00,31.3,25,27.7,39.1,0,18.4,6.2,46,84.5,Partially cloudy
3/5/2016 0:00,31,25,27.4,39.1,4,18.4,5,40.8,88.71,"Rain, Partially cloudy"
3/6/2016 0:00,32,25,27.5,41.4,2.1,25.9,5.1,42.6,87.11,"Rain, Partially cloudy"
3/7/2016 0:00,32.2,24.9,28.4,42.3,0,22.3,6.8,32.7,82.45,Partially cloudy
3/8/2016 0:00,33,26,29,42.5,0,20.5,6.7,42,82.31,Partially cloudy
3/9/2016 0:00,33,26,28.8,42.1,0,18.4,6.3,41,82.92,Partially cloudy
3/10/2016 0:00,33,26,29.5,42.1,0,16.6,5.7,41.8,81.91,Partially cloudy
3/11/2016 0:00,32.3,25,28.4,40.8,30,35.3,6.9,48.5,84.8,"Rain, Partially cloudy"
3/12/2016 0:00,33,24.9,28.2,41.5,0,18.4,6.8,36.6,80.89,Partially cloudy
3/13/2016 0:00,33,26,29.2,42.1,0.2,24.1,6.8,42.3,79.92,"Rain, Partially cloudy"
3/14/2016 0:00,33.1,26,28.2,41.8,12,16.6,5.8,41.1,84.02,"Rain, Partially cloudy"
3/15/2016 0:00,33.1,26,29.2,40.6,0,16.6,7.3,33.4,77.59,Partially cloudy
3/16/2016 0:00,32.2,26,29.2,41.2,13,16.6,7.4,37.8,79.77,"Rain, Partially cloudy"
3/17/2016 0:00,32.2,26,29,40.6,2,16.6,7.9,40.8,79.66,"Rain, Partially cloudy"
3/18/2016 0:00,32,26,28,40.6,27,24.1,7.4,47.8,85.36,"Rain, Partially cloudy"
3/19/2016 0:00,33,26,28.5,43.8,0,20.5,5.5,52.8,84.12,Partially cloudy
3/20/2016 0:00,32.3,27,29.6,40.6,0,16.6,7,33.3,80.14,Partially cloudy
3/21/2016 0:00,33.2,27,29.1,42.1,25,16.6,7.5,45.9,82.59,"Rain, Partially cloudy"
3/22/2016 0:00,33,26,29,42.3,0,22.3,5.6,37.7,80.21,Partially cloudy
3/23/2016 0:00,32.9,25,28.4,40.5,18,18.4,5.6,49.9,81.73,"Rain, Partially cloudy"
3/24/2016 0:00,33.1,25,29.1,42.3,0.8,14.8,5.7,41.3,80.13,"Rain, Partially cloudy"
3/25/2016 0:00,33,24,28.9,42.3,13.6,37.1,6.5,41,81.9,"Rain, Partially cloudy"
3/26/2016 0:00,34,25,28.9,40.6,10,25.9,7.5,31.3,79.01,"Rain, Partially cloudy"
3/27/2016 0:00,33.4,26,29.3,40.6,0.5,22.3,7.5,35.4,77.93,"Rain, Partially cloudy"
3/28/2016 0:00,32,26,28.7,39.2,0.4,13,7.3,44.3,80.49,"Rain, Partially cloudy"
3/29/2016 0:00,31.2,25,28,38.3,0,16.6,6.1,42.7,83.69,Partially cloudy
3/30/2016 0:00,32,25,27.6,40.6,19.6,20.5,7.3,49.7,87.11,"Rain, Partially cloudy"
3/31/2016 0:00,31.3,24,27.7,39.1,27,29.5,7.5,41.7,84.74,"Rain, Partially cloudy"
4/1/2016 0:00,30,24,27.2,36.2,57,16.6,7.2,42.2,86.5,"Rain, Partially cloudy"
4/2/2016 0:00,31.2,25.4,28.5,37.9,0,18.4,8,36.7,81.23,Partially cloudy
4/3/2016 0:00,31,25.3,28.9,39.1,12,24.1,8.2,45.7,81.22,"Rain, Partially cloudy"
4/4/2016 0:00,32.7,25.4,29.3,40.6,16,18.4,8.5,41.3,79.16,"Rain, Partially cloudy"
4/5/2016 0:00,33,24.9,29.1,40.6,30.1,27.7,7.7,45.1,80.85,"Rain, Partially cloudy"
4/6/2016 0:00,31.3,25,28.5,40.6,20,22.3,8,37.8,82.87,"Rain, Partially cloudy"
4/7/2016 0:00,31,27,28.8,40.6,3.3,14.8,8.5,42,85.11,"Rain, Partially cloudy"
4/8/2016 0:00,32.3,25,28.8,40.8,48,22.3,8.3,51.6,84.81,"Rain, Partially cloudy"
4/9/2016 0:00,31.3,25,27.4,39.1,22.7,20.5,5.6,47,88.29,"Rain, Partially cloudy"
4/10/2016 0:00,31,25,27.7,37.7,0,14.8,6.4,39.2,85.81,Partially cloudy
4/11/2016 0:00,32,26,29,40.6,1,17.2,8.1,34.8,82.32,"Rain, Partially cloudy"
4/12/2016 0:00,31.1,26,28,40.6,6.9,20.5,8,49.2,86.8,"Rain, Partially cloudy"
4/13/2016 0:00,31,25,27.6,39.1,1.6,16.6,8,35.7,86.49,"Rain, Partially cloudy"
4/14/2016 0:00,32.3,25,28.6,40.6,4.8,22.3,7,39.5,82.85,"Rain, Partially cloudy"
4/15/2016 0:00,30,26,27.4,36.2,16.6,25.9,6.3,60.7,89.92,"Rain, Partially cloudy"
4/16/2016 0:00,32.1,26,29.3,40.6,2,16.6,8.2,38.6,83.01,"Rain, Partially cloudy"
4/17/2016 0:00,31.1,26,28.2,42.4,0,25.9,8.7,44.9,84.7,Partially cloudy
4/18/2016 0:00,32.1,26,28.7,42.3,0,18.4,7.8,39.2,83.1,Partially cloudy
4/19/2016 0:00,31.3,26,28.6,39.1,1,22.3,8.2,45.1,82.36,"Rain, Partially cloudy"
4/20/2016 0:00,32.4,25,28.7,40.6,3,25.9,8.2,40.6,80.56,"Rain, Partially cloudy"
4/21/2016 0:00,32.1,25,28.6,39.2,0,16.6,7.1,36.7,81.63,Partially cloudy
4/22/2016 0:00,31,26,28.1,39.1,2,21.6,8.7,39.6,82.33,"Rain, Partially cloudy"
4/23/2016 0:00,32,25,29,39.2,0,22.3,8.2,33.3,78.56,Partially cloudy
4/24/2016 0:00,32,28,29.6,39.9,0,20.5,9.1,38,78.22,Partially cloudy
4/25/2016 0:00,32.4,27,30,40.6,0,27.7,8.9,32.4,75.05,Partially cloudy
4/26/2016 0:00,32,27,29.1,39.4,0,31.7,8,37,76.41,Partially cloudy
4/27/2016 0:00,33,25,29.4,39.3,0,20.5,8.8,37.8,73.63,Partially cloudy
4/28/2016 0:00,33,27,30,39.3,0,20.5,7.4,32.4,74.95,Partially cloudy
4/29/2016 0:00,33,26,29.8,39.5,0,16.6,9.1,33.3,76.17,Partially cloudy
4/30/2016 0:00,32.2,26,29.5,40.6,0,31.7,8.6,34.8,77.86,Partially cloudy
5/1/2016 0:00,32,26,29.3,40.6,4.2,22.3,8,42.8,79.91,"Rain, Partially cloudy"
5/2/2016 0:00,32.1,26,29.1,40.6,12,22.3,8.9,44.4,80.86,"Rain, Partially cloudy"
5/3/2016 0:00,32,26,29,40.8,37,17.8,8.5,40.7,82.5,"Rain, Partially cloudy"
5/4/2016 0:00,32.2,26.2,29.2,42.3,35,22.3,8.7,35.6,82.81,"Rain, Partially cloudy"
5/5/2016 0:00,32.4,27,29.5,40.3,0,18.4,7.9,36.8,78.99,Partially cloudy
5/6/2016 0:00,32,27,29.1,39.2,0.6,16.6,7,38.1,81.35,"Rain, Partially cloudy"
5/7/2016 0:00,32.1,25.2,28.8,40.6,47,29.5,7.5,38.5,82.57,"Rain, Partially cloudy"
5/8/2016 0:00,32,26,27.8,40.6,0.9,20.5,6.2,39.4,87.56,"Rain, Partially cloudy"
5/9/2016 0:00,31.2,25.9,28.1,39.1,22.5,14.8,6,47.5,85.68,"Rain, Partially cloudy"
5/10/2016 0:00,31.3,27,29,40.6,0,16.6,7.4,42.6,83.48,Partially cloudy
5/11/2016 0:00,32.2,26,28.9,41.9,2,16.6,8.1,40.6,84.01,"Rain, Partially cloudy"
5/12/2016 0:00,32,26,29.4,40.6,0.2,25.9,8.2,35,81.32,"Rain, Partially cloudy"
5/13/2016 0:00,33,26,29.9,41,0,29.5,8.2,30.6,78.4,Partially cloudy
5/14/2016 0:00,32.4,26,29.7,42.3,2.8,27.7,8.6,39.7,81.35,"Rain, Partially cloudy"
5/15/2016 0:00,32.3,26,29.6,40.7,20.2,20.5,8.3,39.8,81.1,"Rain, Partially cloudy"
