Temperature,Relative_Humidity,Heat_Index,Precipitation,Wind_Speed,Cloud_Cover,Condition
27.2,66.65,34.9,0,20.5,33.6,Partially cloudy
28.2,65.35,35.2,0,24.1,27.3,Partially cloudy
27.7,69.72,33.4,0,27.7,27.6,Partially cloudy
28,71.08,36.6,0,27.1,38.7,Partially cloudy
28.1,71.21,34.4,0,14.8,40,Partially cloudy
28.8,68.71,37.9,0,21,32.6,Partially cloudy
28.3,70.94,35,0,24.1,31.5,Partially cloudy
28.8,63.91,34.6,0,25.9,26.1,Partially cloudy
28.2,66.94,35.2,0,31.7,25.7,Partially cloudy
28.7,65.59,35.8,0,24.1,27.5,Partially cloudy
28.1,69.98,34,0,24.7,31.7,Partially cloudy
27.8,63.78,33.5,0,22.3,30.5,Partially cloudy
28.1,63.42,33.5,0,27.7,21.1,Clear
28,68.18,35.5,0,24.7,28.1,Partially cloudy
28.6,68.85,35.8,0,29.5,26.7,Partially cloudy
28.4,71.37,35.7,0,27.7,29.3,Partially cloudy
28,72.6,36.6,0,30.2,25.5,Partially cloudy
29.3,67.62,36.3,0,25.9,33.6,Partially cloudy
28.8,67.81,36.2,0,27.7,36.2,Partially cloudy
28.9,68.81,35.9,0,27.7,31.9,Partially cloudy
28.6,65.74,35,0,31.7,34.9,Partially cloudy
29.3,61.13,34.7,0,33.5,27.3,Partially cloudy
29.8,59.09,35.1,0,35.3,29.1,Partially cloudy
28.4,67.3,34.9,0,24.1,25.7,Partially cloudy
28.6,65.67,35.3,0,25.9,24.1,Clear
28.9,63.7,36.5,0,29.5,23.2,Clear
29.1,65.01,37.3,0,20.5,29.7,Partially cloudy
29.8,61.2,39.2,0,22.3,30.8,Partially cloudy
29.6,60.39,36.5,0,16.6,30.5,Partially cloudy
29.4,66.51,38.1,0,27.7,29.2,Partially cloudy
29.5,62.17,36.6,0,21,28.9,Partially cloudy
29.6,64.29,38.1,0,24.1,26.1,Partially cloudy
29.6,62.26,38.1,0,31.7,31.5,Partially cloudy
29.1,61.51,36.1,0,32.9,28.2,Partially cloudy
29,60.74,35.6,0,20.5,35.4,Partially cloudy
29.5,64.54,35.5,0,16.6,65.6,Partially cloudy
29.9,63.92,36.8,0,20.5,32.5,Partially cloudy
28.5,70.68,37.2,0,13,32.5,Partially cloudy
30.7,62.31,38,0,20.5,47.5,Partially cloudy
30.6,65.07,38.9,0,24.1,62.9,Partially cloudy
29.8,64.57,37.1,0,24.1,46.3,Partially cloudy
29.9,64.6,38.1,0,18.4,45,Partially cloudy
29.8,66.41,38.5,0,20.5,51.3,Partially cloudy
29.4,66.8,36,0,14.8,73.8,Partially cloudy
29.2,66.43,36,0,20.5,42.5,Partially cloudy
29.3,64.29,35.8,0,25.9,47.5,Partially cloudy
29.6,64.59,36,39,27.7,50,"Rain, Partially cloudy"
29.6,66.91,37.1,0,25.9,57.5,Partially cloudy
30.5,68.65,41,0,24.1,50,Partially cloudy
30.5,67.76,41,0,27.7,52.5,Partially cloudy
31,63.7,38.3,0,24.1,37.4,Partially cloudy
29.4,72.05,39.9,0,20.5,36.1,Partially cloudy
29.1,73.41,38.6,2,25.9,39.2,"Rain, Partially cloudy"
28.1,81.58,37.9,24.7,18.4,45.2,"Rain, Partially cloudy"
27.9,81.84,37.7,0.6,20.5,35.9,"Rain, Partially cloudy"
29.1,74.17,40.6,0,24.1,31.9,Partially cloudy
29.8,69.97,38.6,0,18.4,34.5,Partially cloudy
30,68.71,39.3,0,20.5,32.1,Partially cloudy
29.5,72.7,42,13,22.3,47.1,"Rain, Partially cloudy"
30,68.73,40.6,0,18.4,36.1,Partially cloudy
30,70.24,39.6,0,24.1,31.9,Partially cloudy
31,63.18,39.8,0,25.9,31.1,Partially cloudy
30.7,65.44,39.4,0,18.4,27.1,Partially cloudy
30.4,68.23,41.8,0,22.3,27.2,Partially cloudy
29.7,68.31,41.8,0,24.1,29.2,Partially cloudy
29.5,70.53,40.5,0,31.7,29.7,Partially cloudy
29.2,69.42,39.2,0,16.6,29.9,Partially cloudy
29.3,66.2,38,0,25.9,25,Clear
30,58.71,38.3,0,24.1,29.1,Partially cloudy
29.2,67.22,37.7,1,18.4,43.8,"Rain, Partially cloudy"
27.6,81.09,37.9,43,24.1,58.9,"Rain, Partially cloudy"
26.8,86.25,35.3,13.4,14.8,43.1,"Rain, Partially cloudy"
27.6,81.61,36.8,0,16.6,37.1,Partially cloudy
27.4,84.29,37.9,34,31.7,35.6,"Rain, Partially cloudy"
28,81.33,38.5,0,25.9,41.2,Partially cloudy
26.9,86.59,36.6,44.4,22.3,42.5,"Rain, Partially cloudy"
28,78.46,37,0,16,34.2,Partially cloudy
28.8,73.78,37.2,0,18.4,31.7,Partially cloudy
27.7,81.64,37,58,20.5,36.1,"Rain, Partially cloudy"
28.8,76.66,38.3,3,24.1,39.7,"Rain, Partially cloudy"
28.5,79.53,39.2,0,24.1,37.6,Partially cloudy
28.9,76.42,39.6,0,24.1,32.4,Partially cloudy
30,72.54,39.7,0,18.4,34.4,Partially cloudy
29.7,76.64,40.6,18,20.5,37.1,"Rain, Partially cloudy"
28.2,79.23,40.9,0,18.4,51.7,Partially cloudy
29.5,76.62,42.3,0,18.4,70,Partially cloudy
30.3,73.92,40.8,0,20.5,52.6,Partially cloudy
28.7,81.16,39.6,25,22.3,43,"Rain, Partially cloudy"
27.6,86.84,37.4,0.5,14.8,48.5,"Rain, Partially cloudy"
27.7,81.8,38.6,1,16.6,43.2,"Rain, Partially cloudy"
27.8,84.31,40.6,60.5,18.4,43.8,"Rain, Partially cloudy"
28.5,79.74,39.6,0,18.4,34.4,Partially cloudy
29.3,70.65,38.5,0,16.6,36.7,Partially cloudy
28.2,76.91,39.2,56,20.5,44.8,"Rain, Partially cloudy"
28.2,81.87,38.2,41,20.5,42.9,"Rain, Partially cloudy"
27.7,85.37,36.5,6.3,18.4,52.9,"Rain, Partially cloudy"
27.5,85.07,37.7,32.4,22.3,41.9,"Rain, Partially cloudy"
28,82.86,39.2,3.4,18.4,43,"Rain, Partially cloudy"
28.4,79.42,37.7,0.3,16.6,43.7,"Rain, Partially cloudy"
27.9,77.33,35.1,0,14.8,40.2,Partially cloudy
26.5,87.56,36.2,7,21.7,42.3,"Rain, Partially cloudy"
26.9,85.09,36.8,1,16.6,42,"Rain, Partially cloudy"
28.5,77.16,39.4,40,24.1,40.5,"Rain, Partially cloudy"
28.8,70.55,37.1,0,20.5,33.9,Partially cloudy
29.8,67.21,38.1,0,29.5,36.8,Partially cloudy
28.7,70.43,37.9,0,19.7,37.8,Partially cloudy
28.7,74.55,38.2,0,30.2,33.8,Partially cloudy
28.7,74.34,37.9,0,31.7,35.9,Partially cloudy
27.8,79.88,37.2,7,24.1,45.9,"Rain, Partially cloudy"
25.8,89.62,32.7,39,25.9,39.4,"Rain, Partially cloudy"
27,85.82,36.5,1,16.6,39.4,"Rain, Partially cloudy"
28.7,79.16,38.4,0,18.4,33.1,Partially cloudy
28.6,82.84,38.9,0,25.9,42,Partially cloudy
28,84.38,39.2,6.5,20.5,42.6,"Rain, Partially cloudy"
28.5,80.91,40.5,0,18.4,39.1,Partially cloudy
28.7,78.05,39.8,0,20.5,34.6,Partially cloudy
28.8,79.29,41.7,0,18.4,38.8,Partially cloudy
28.4,82.27,40.6,2.5,22.3,42.4,"Rain, Partially cloudy"
28.2,82.92,40.6,0.5,18.4,40.5,"Rain, Partially cloudy"
28.6,78.72,38.6,0,19.2,34,Partially cloudy
28.1,81.86,39.3,20,23.5,54.6,"Rain, Partially cloudy"
27.3,84.19,39.3,30.7,35.3,51.5,"Rain, Partially cloudy"
26.3,90.79,36.4,51,20.5,53.8,"Rain, Partially cloudy"
26.7,91,37.9,31,31.7,37.5,"Rain, Partially cloudy"
27.4,85.67,42.1,24.8,24.1,46.2,"Rain, Partially cloudy"
26.7,93.33,37.4,49,20.5,56.4,"Rain, Partially cloudy"
27,89.7,39.2,129,27.7,55.8,"Rain, Partially cloudy"
27.3,86.98,38.5,20,25.9,58.7,"Rain, Partially cloudy"
27.2,85.36,37.6,30,33.5,57.4,"Rain, Partially cloudy"
26.2,86.84,35.1,3.5,29.5,50.8,"Rain, Partially cloudy"
26.7,85.11,37.9,21,38.9,57.8,"Rain, Partially cloudy"
26.6,90.25,37.7,17,37.1,52.4,"Rain, Partially cloudy"
27.3,86.38,37.7,3,35.3,46.5,"Rain, Partially cloudy"
26.7,88.32,36.2,18,31.7,48.6,"Rain, Partially cloudy"
26.8,89.56,37.4,2,31.7,46.6,"Rain, Partially cloudy"
27.6,83.88,39.2,0,25.9,46.8,Partially cloudy
27.7,85.68,38.2,2,18.4,45.7,"Rain, Partially cloudy"
26.5,86.17,36.5,16,22.3,48.1,"Rain, Partially cloudy"
26.4,87.03,37.2,6.4,18.4,45.5,"Rain, Partially cloudy"
26.3,89.29,37.9,166,27.7,51.7,"Rain, Partially cloudy"
26.5,89.67,37.4,26,25.3,43.4,"Rain, Partially cloudy"
26.5,87.76,37.9,20,20.5,63.4,"Rain, Partially cloudy"
26.9,86.59,37.7,2,20.5,48.7,"Rain, Partially cloudy"
27.5,86.6,39.2,61.7,25.9,44.7,"Rain, Partially cloudy"
27.1,86.97,40.6,29,22.3,50.1,"Rain, Partially cloudy"
27,90.08,37.4,13,16.6,42.2,"Rain, Partially cloudy"
28.2,83.46,38.8,0,18.4,41.5,Partially cloudy
27.2,89.36,38.7,44,18.4,55.5,"Rain, Partially cloudy"
27.6,84.2,37.9,21.6,18.4,40.3,"Rain, Partially cloudy"
27,89.76,37.4,7,16.6,39.9,"Rain, Partially cloudy"
27.9,84.59,38.1,0.5,20.5,54,"Rain, Partially cloudy"
27.8,85.25,36.2,0,16.6,43,Partially cloudy
28,83.29,39.1,17.5,20.5,48.5,"Rain, Partially cloudy"
27.7,83.6,39.2,0.5,22.9,36.1,"Rain, Partially cloudy"
28.2,80.91,39.2,0,16.6,31.9,Partially cloudy
27.2,85.54,38.4,1,14.8,35.6,"Rain, Partially cloudy"
26.9,91.89,36.2,9,25.9,42.9,"Rain, Partially cloudy"
27.9,86.36,39.2,0,16.6,39,Partially cloudy
27.7,85.66,37.4,0,20.5,45.1,Partially cloudy
27.6,85.05,40.6,1,19.2,40,"Rain, Partially cloudy"
28,82.45,39.1,0,14.8,36.7,Partially cloudy
28.5,80.7,40.6,0,20.5,37.5,Partially cloudy
28.4,82.05,40.6,0,18.4,33.2,Partially cloudy
29.4,77.96,39.2,0,22.3,31.5,Partially cloudy
29.6,79.65,40.6,0,22.3,35.5,Partially cloudy
29.3,78.86,40.6,22,20.5,35.6,"Rain, Partially cloudy"
28.1,85.15,39.1,60,27.7,44.5,"Rain, Partially cloudy"
27.5,86.98,39.1,19,22.3,46.2,"Rain, Partially cloudy"
26.9,89.78,35.6,25.3,11.2,47.8,"Rain, Partially cloudy"
28.1,84.17,36.7,0.6,16.6,45.6,"Rain, Partially cloudy"
27.7,87.79,38.5,9,18.4,52.4,"Rain, Partially cloudy"
25.8,94.2,36.2,9.5,29,52.9,"Rain, Partially cloudy"
26.2,86.87,32.7,1.3,20.5,42.5,"Rain, Partially cloudy"
28.4,73.82,38,0,18.4,32.8,Partially cloudy
28,78.9,38.4,0,18.4,39.6,Partially cloudy
27.6,83.92,38.4,0,18.4,55.8,Partially cloudy
28.4,81.83,37.7,0,14.8,41.2,Partially cloudy
27.4,86,36.2,2.5,18.4,42.5,"Rain, Partially cloudy"
26.6,86.17,39.2,16.5,29.5,52.9,"Rain, Partially cloudy"
27.6,84.33,39.3,31.5,13,46.5,"Rain, Partially cloudy"
27.9,78.25,37.3,0,27.1,48.7,Partially cloudy
27,84.34,37,23,16.6,63.8,"Rain, Partially cloudy"
25.5,92.86,34.4,34,14.8,60.2,"Rain, Partially cloudy"
25.9,92.28,37.7,39,16.6,57.7,"Rain, Partially cloudy"
26,92.23,38.5,22.2,25.9,59.1,"Rain, Partially cloudy"
28.7,77.31,38.2,17,20.5,61.9,"Rain, Partially cloudy"
28.3,83.83,37.7,0,24.1,46.4,Partially cloudy
27.8,85.98,40.6,15,55.4,52.2,"Rain, Partially cloudy"
28,81.27,39.2,0.6,24.1,59.8,"Rain, Partially cloudy"
26.6,84.88,34.5,0,25.3,56.5,Partially cloudy
28.2,83.01,39.9,0.7,18.4,54.7,"Rain, Partially cloudy"
28.2,84.05,37.6,1.8,16.6,41.2,"Rain, Partially cloudy"
28.7,82.03,39.2,1,16.6,45.5,"Rain, Partially cloudy"
27.5,86.82,37.7,5,20.5,64.6,"Rain, Partially cloudy"
28.3,80.97,38.9,0,20.5,49.2,Partially cloudy
28.2,80.32,37.7,0,19.1,43.9,Partially cloudy
29,75.25,39.3,1,14.8,48.1,"Rain, Partially cloudy"
27.8,83.61,40.6,48.5,16.6,47.9,"Rain, Partially cloudy"
27.2,87.21,38.2,21,25.9,55.9,"Rain, Partially cloudy"
27.5,84.9,36.4,0,14.8,49.5,Partially cloudy
28.7,80.86,37.7,0,14.8,57.8,Partially cloudy
26.7,91.15,37.3,8,13,46.7,"Rain, Partially cloudy"
27.2,90.34,40.6,28.2,18.4,44.3,"Rain, Partially cloudy"
29.1,80.31,40.6,0,16.6,46,Partially cloudy
28.8,83.66,40.6,2.1,13,52.6,"Rain, Partially cloudy"
27.9,87.89,40.3,18.6,15.4,51,"Rain, Partially cloudy"
28.8,86.57,39.4,12,14.8,46.3,"Rain, Partially cloudy"
28.1,85.9,37.7,75,18.4,46.6,"Rain, Partially cloudy"
28.6,84.39,38.3,28,16.6,45.1,"Rain, Partially cloudy"
27.8,87.48,39.1,4,12.4,47.9,"Rain, Partially cloudy"
28.2,81.94,40.6,5.6,16.6,45.2,"Rain, Partially cloudy"
28.6,83.95,38.2,1,16.7,44.2,"Rain, Partially cloudy"
27.9,88.73,39.4,16,9.4,62.8,"Rain, Partially cloudy"
29.2,84.41,40.6,0,16.6,47.1,Partially cloudy
29.4,83,42.3,6,24.1,47.5,"Rain, Partially cloudy"
30,74.74,39,1,27.7,45.8,"Rain, Partially cloudy"
28.8,77.11,36.5,10,22.3,38.1,"Rain, Partially cloudy"
28.9,80.45,38.7,0,25.9,35.8,Partially cloudy
29.4,76.94,38.4,0.4,24.1,42,"Rain, Partially cloudy"
29,76.8,38.3,0,27.7,34.8,Partially cloudy
29.8,73.61,37.9,0,22.3,32.4,Partially cloudy
29.6,74.1,40.6,0,17.4,47.4,Partially cloudy
29.2,76.05,38.9,0,18.4,37.4,Partially cloudy
29.1,78.49,38.8,0,16.6,40.9,Partially cloudy
28.3,82.88,38.7,9,22.3,53.7,"Rain, Partially cloudy"
26.5,93.46,36.2,39.5,13,56.1,"Rain, Partially cloudy"
27.9,87.65,39.5,0.8,13,49.5,"Rain, Partially cloudy"
27.9,85.18,37.2,49,20.5,56,"Rain, Partially cloudy"
28.3,82.36,38,1,17.4,43.4,"Rain, Partially cloudy"
28.8,80.94,38.2,1,16.6,47.7,"Rain, Partially cloudy"
29.5,74.49,39.1,0,20.5,50.7,Partially cloudy
29.1,74.96,37.9,0,16.6,38.4,Partially cloudy
28.5,81.17,39.1,2,14.8,40.4,"Rain, Partially cloudy"
28.8,77.55,37.7,0,18.4,36.4,Partially cloudy
29.3,72.36,37.4,0,16.6,36.7,Partially cloudy
28.8,73.07,36.7,0,20.5,47.4,Partially cloudy
28.5,76.39,37.8,0,20.5,36.9,Partially cloudy
28.3,78.16,36.8,0,18.4,32.1,Partially cloudy
28.4,74.34,36.5,0,19.8,32.2,Partially cloudy
28.7,73.53,36.9,0,20.5,30.6,Partially cloudy
29,74.63,35.8,0,18.4,37.6,Partially cloudy
28.9,79.13,40.2,0,22.9,43.7,Partially cloudy
28.6,76.83,37.7,0,17.2,38.6,Partially cloudy
28.5,71.01,35.5,0,22.3,32.6,Partially cloudy
28,73.37,36.5,0,18.4,37,Partially cloudy
27.7,73.2,34.9,0,20.5,33.4,Partially cloudy
28.2,74.04,36.3,0,15.4,35,Partially cloudy
28.9,71.43,37.9,0,18.4,32.5,Partially cloudy
29.5,69.5,37.4,0,18.4,31.8,Partially cloudy
29.2,72.69,38.7,0,19.2,28.8,Partially cloudy
29.4,68.92,35.8,0,22.3,30.1,Partially cloudy
28.1,72.64,34.4,0,20.5,30.3,Partially cloudy
29,69.02,37,0,20.5,28.6,Partially cloudy
28.6,74.1,36.9,0,20.5,33.7,Partially cloudy
28.9,73.59,37.9,0,27.7,28.2,Partially cloudy
29.7,71.48,37.9,0,25.9,31.2,Partially cloudy
28.5,72.58,35.8,0,24.1,32.7,Partially cloudy
28.8,70.12,36.8,0,27.7,36.3,Partially cloudy
27.8,73.22,35.5,0,16.6,30.2,Partially cloudy
27.6,74.74,37,0,11.2,64.7,Partially cloudy
27.8,76.35,36,0,18.4,68.1,Partially cloudy
28,76.2,36.4,0,16.6,41.8,Partially cloudy
29.1,74.14,37.3,0,18.4,34.6,Partially cloudy
28.6,76.17,36.6,0,18.4,30.4,Partially cloudy
28.9,74.77,36.6,0,24.1,31.1,Partially cloudy
27.6,77.18,37.1,0,13,36.5,Partially cloudy
27.8,73.74,36.1,0,24.1,49.3,Partially cloudy
28.7,72.22,37.1,0,13,50,Partially cloudy
28.5,74.12,36.3,0,25.9,28.3,Partially cloudy
28.4,71.04,36.4,0,14.8,44.4,Partially cloudy
28.2,74.34,36.1,0,14.8,72.7,Partially cloudy
28.9,74.5,36.8,0,20.5,72.3,Partially cloudy
28.6,73.77,36.1,0,18.4,72.5,Partially cloudy
27.7,72.43,34.2,0,14.8,32.5,Partially cloudy
26.8,73.19,33.1,0,20.5,33.6,Partially cloudy
27.4,71.95,32.9,0,25.9,36.9,Partially cloudy
26.9,69.92,31.9,0,13,42.5,Partially cloudy
26.6,70.65,32.1,0,14.8,47,Partially cloudy
26.6,72.56,37.4,0,16.6,36.3,Partially cloudy
26.9,75.99,34.1,0,20.5,41.3,Partially cloudy
27.2,72.74,33.7,0,20.5,43.8,Partially cloudy
27.1,71.51,32.5,0,14.8,41.3,Partially cloudy
27.6,70.11,34.4,0,22.3,38.3,Partially cloudy
27.1,76.55,34,0,27.7,37.5,Partially cloudy
26.9,72.67,33.4,0,16.6,36.5,Partially cloudy
26.1,70.34,33.4,0,22.3,37.5,Partially cloudy
25.7,68.82,30.3,0,22.3,33.6,Partially cloudy
25.8,68.84,30.9,0,18.4,41.3,Partially cloudy
26.2,70.82,31.6,0,20.5,46.3,Partially cloudy
27.1,71.29,33.3,0,16.6,52.5,Partially cloudy
28,74.66,36,0,18.4,66.4,Partially cloudy
27.7,82.46,35.7,0.8,24.1,77.5,"Rain, Overcast"
28.1,77.69,35.5,0,24.1,47.5,Partially cloudy
27.6,73.23,33.3,0,24.1,30.8,Partially cloudy
27.4,71.44,32.6,0,20.5,44.7,Partially cloudy
26.8,74.09,32.2,0,22.3,47,Partially cloudy
26.2,71.79,31.3,0,14.8,55,Partially cloudy
27.8,63.84,32.4,0,20.5,36.2,Partially cloudy
26.2,74.06,32.3,0,24.1,45.3,Partially cloudy
26.8,70.49,33,0,27.7,35,Partially cloudy
26.4,65.62,32.3,0,27.7,32.5,Partially cloudy
25.9,67.09,30.9,0,25.9,45,Partially cloudy
26.2,65.75,31.1,0,31.7,60,Partially cloudy
26.1,66.98,33,0,22.3,49.4,Partially cloudy
26.2,67.68,31.8,0,14.8,40,Partially cloudy
27.4,69.06,33.8,0,18.4,51.3,Partially cloudy
27.7,73.89,33.5,0,27.7,80,Overcast
28.2,73.39,35,0,25.9,75,Partially cloudy
27.4,73.76,34.8,0,22.3,43.7,Partially cloudy
26.7,71.22,32.3,0,14.8,30,Partially cloudy
26.7,70.92,32.6,0,22.3,41.3,Partially cloudy
27.1,71.2,33.1,0,13,57.5,Partially cloudy
26.4,71.09,33,0,18.4,42.5,Partially cloudy
27.1,74.29,34.1,0,13,37.5,Partially cloudy
27,73.81,33.1,0,20.5,47.5,Partially cloudy
26.5,72.93,33.2,0,20.5,60,Partially cloudy
26.6,67.86,32.9,0,22.3,38.8,Partially cloudy
26.7,71.06,31.7,0,22.3,30,Partially cloudy
26.9,70.83,32.3,0,22.3,38.6,Partially cloudy
26.8,69.95,32.8,0,22.3,52.5,Partially cloudy
27.5,69.71,33.1,0,22.3,43.8,Partially cloudy
26.7,68.86,32,0,20.5,45,Partially cloudy
25.1,70.26,29.3,0,14.8,55,Partially cloudy
26,62.12,30.4,0,20.5,51.3,Partially cloudy
26.8,57.1,31,0,18.4,31.8,Partially cloudy
25.8,66.14,31.8,0,29.5,57.5,Partially cloudy
26.4,66.77,32.1,0,31.7,60,Partially cloudy
26.7,68.51,32.6,0,22.3,41.3,Partially cloudy
26.8,69.21,32.3,0,25.9,35,Partially cloudy
27.5,68.48,32.6,0,25.9,32.1,Partially cloudy
27.9,70.34,34.6,0,31.7,34.5,Partially cloudy
27.9,73.55,35,0,27.7,35.6,Partially cloudy
27.4,74.15,33.7,0,24.1,33.3,Partially cloudy
27.9,73.86,36,0,20.5,62.5,Partially cloudy
26.9,72.53,33.3,0,18.4,61.3,Partially cloudy
27.2,68,32.6,0,22.3,56.3,Partially cloudy
26.3,66.57,32,0,16.6,35,Partially cloudy
26.7,65.28,32,0,14.8,41.3,Partially cloudy
27.6,63.8,33.4,0,20.5,39.4,Partially cloudy
27.3,74.8,33.4,0,33.5,33.8,Partially cloudy
28.2,70.21,35.6,0,25.9,62.5,Partially cloudy
26.9,69.48,32.3,0,22.3,47.5,Partially cloudy
27,69.78,33.7,0,18.4,37.5,Partially cloudy
27.6,69.08,34.5,0,31.7,32.5,Partially cloudy
27.9,68.89,34.2,0,14.8,71.3,Partially cloudy
27.5,68.83,33,0,24.1,73.8,Partially cloudy
26.8,67.02,31.3,0,22.3,78.8,Overcast
27.4,68.97,32.6,0,27.7,37.5,Partially cloudy
26.9,69.8,32.1,0,20.5,30,Partially cloudy
27.2,67.38,31.8,0,25.9,18.6,Clear
27,70.71,33,39,18.4,20,Rain
27.3,71.74,35.3,0,22.3,37.5,Partially cloudy
27.9,66.67,33.1,0,25.9,66.3,Partially cloudy
26.7,70.17,32.7,0,18.4,37.5,Partially cloudy
26.2,63.79,31.6,0,18.4,37.5,Partially cloudy
26.9,65.48,32.2,0,25.9,50,Partially cloudy
26.8,67.74,32.9,0,14.8,43.8,Partially cloudy
27.8,64.94,33.3,0,20.5,33.8,Partially cloudy
27.4,70.26,33.7,0,20.5,23.8,Clear
28.6,58.94,32.4,0,20.5,16.3,Clear
27,71.39,33.8,0,24.1,41.3,Partially cloudy
26.5,63.32,30.3,0,18.4,58.8,Partially cloudy
26.6,62.73,31.4,0,22.3,23.8,Clear
27.7,66.4,32.3,0,22.3,45.7,Partially cloudy
27.7,70.39,33.2,0,27.7,48.8,Partially cloudy
28.3,69,34.7,0,31.7,49.4,Partially cloudy
27.6,69.9,32.9,0,27.7,53,Partially cloudy
26,76.13,33.8,0,18.4,45,Partially cloudy
27.6,66.3,33.3,0,20.5,42.5,Partially cloudy
27.5,65.21,33.1,0,24.1,37.5,Partially cloudy
26.7,71.16,33.4,0,24.1,41.4,Partially cloudy
27.4,70.5,34.4,0,25.9,46.3,Partially cloudy
27.5,70.71,33.8,0,24.1,36.3,Partially cloudy
28.5,69.17,35.3,0,22.3,38.8,Partially cloudy
28.5,69.09,34.7,0,24.1,40,Partially cloudy
29.1,70.51,36.5,0,20.5,56.2,Partially cloudy
28.5,71.19,35.1,0,16.6,48.8,Partially cloudy
28.9,68.78,35.8,0,24.1,52.5,Partially cloudy
28.6,68.78,37.2,0,31.3,37.5,Partially cloudy
28.1,68.47,35,0,24.1,50,Partially cloudy
28.1,67.85,35,39,22.3,38.8,"Rain, Partially cloudy"
28.7,68.2,35.2,0,25.9,38.6,Partially cloudy
29.3,66.65,35.7,0,20.5,40,Partially cloudy
25.1,81.19,28.8,0,9.4,40,Partially cloudy
28.2,62.6,33.4,0,27.7,31.2,Partially cloudy
28.2,65.97,33.7,0,22.3,30,Partially cloudy
28.5,66.91,34.7,0,16.6,47.5,Partially cloudy
29.2,64.85,35.6,0,16.6,41.3,Partially cloudy
28.9,67.82,34.9,0,27.7,46.3,Partially cloudy
29.7,65.07,36.6,0,27.7,36.3,Partially cloudy
29.3,64.13,34.2,0,20.5,42.5,Partially cloudy
29.2,62.98,36,0,18.4,53.8,Partially cloudy
29.1,65.83,36.7,0,16.6,43.8,Partially cloudy
29.1,65.04,35.9,0,20.5,43.8,Partially cloudy
28.8,66.87,37.2,0,20.5,36.3,Partially cloudy
28.7,67.45,35.5,0,25.9,65,Partially cloudy
28.6,66.9,35.8,0,24.1,76.3,Overcast
29.1,63.05,35.4,0,16.6,41.3,Partially cloudy
29.3,68.01,37.7,0,24.1,37.5,Partially cloudy
29.4,64.68,35.4,0,27.7,53.8,Partially cloudy
29.3,65.23,36.6,0,25.9,31.3,Partially cloudy
28.6,69.08,35.8,0,27.7,51.3,Partially cloudy
29.3,66.27,36.6,0,27.7,36.3,Partially cloudy
29.4,62.21,35.1,0,22.3,50,Partially cloudy
29.1,66.01,35.8,0,24.1,40,Partially cloudy
29.3,66.95,36.8,0,16.6,36.3,Partially cloudy
29.4,64.55,37.1,0,20.5,76.3,Overcast
29.7,63.9,36.4,0,22.3,75,Partially cloudy
29.7,64.41,38.1,0,18.4,56.3,Partially cloudy
29.6,63.59,36,0,20.5,40,Partially cloudy
30,66.19,37.3,0,14.8,57.5,Partially cloudy
29,72.46,38.7,0,16.6,83.8,Overcast
26.6,82.35,33,24.5,13,81.3,"Rain, Overcast"
28.8,73.01,38.1,0,18.4,76.3,Overcast
29.9,65.01,36.8,0,18.4,58.8,Partially cloudy
29.4,66.94,38.4,0,16.6,47.5,Partially cloudy
29.8,63.15,38.3,0,13,37.5,Partially cloudy
30.3,63.03,38.6,0,16.6,42.9,Partially cloudy
30.7,66.3,38.7,0,24.1,40,Partially cloudy
30.5,65.31,38.1,0,20.5,61.3,Partially cloudy
30.5,63.46,36.8,0,16.6,50,Partially cloudy
30.6,66.43,39,0,16.6,41.3,Partially cloudy
29.9,69.51,37.7,0,27.7,66.3,Partially cloudy
29.5,75.11,38.1,0,20.5,85,Overcast
30.7,68.97,38.7,0,9.4,78.8,Overcast
30.3,61.26,37.7,0,38.9,51.3,Partially cloudy
30.1,61.68,37.4,0,18.4,25,Clear
30.1,64.72,37.6,0,24.1,33.8,Partially cloudy
30.4,66.75,40.9,0,24.1,45,Partially cloudy
30.3,65.98,39.6,0,13,62.5,Partially cloudy
30.6,63.02,38.1,0,25.9,61.3,Partially cloudy
30.2,64.03,38.2,0,18.4,61.3,Partially cloudy
30.6,61.62,37.7,0,20.5,43.8,Partially cloudy
30.5,64.62,39.6,0,20.5,41.4,Partially cloudy
30.9,64.62,39.3,0,18.4,50,Partially cloudy
30.8,63.11,39.8,0,16.6,58.8,Partially cloudy
30.4,68.51,41.8,2,18.4,67.5,"Rain, Partially cloudy"
29.7,71.38,39.7,0,14.8,86.3,Overcast
30.5,65.79,38.6,0,16.6,60,Partially cloudy
30.8,65.89,40.3,0,18.4,45,Partially cloudy
31.2,69.66,42.7,0,14.8,55,Partially cloudy
31,64.47,39.7,0,14.8,45,Partially cloudy
31.3,67.56,43.3,0,24.1,75,Partially cloudy
30.1,73.48,44.5,3,13,92.5,"Rain, Overcast"
30.1,70.91,39.6,0,16.6,92.5,Overcast
29.4,76.64,41.5,32,16.6,83.8,"Rain, Overcast"
29.9,74.35,41.2,0,11.2,68.8,Partially cloudy
30.3,70.48,39.9,0,16.6,71.3,Partially cloudy
31.3,66.26,40.5,0,14.8,77.5,Overcast
30.5,69.01,40.9,32,14.8,70,"Rain, Partially cloudy"
30,72.55,42,13,9.4,72.5,"Rain, Partially cloudy"
29.9,71.43,40,0,13,67.5,Partially cloudy
