Date,Temperature,HeatIndex,Precipitation,WindSpeed,Conditions,Visibility,CloudCover,RelativeHumidity
1/26/1986,25.3,33.3,29,18.6,"Rain, Overcast",9.6,77.1,88.06
1/27/1986,25.6,32.4,1,27.7,"Rain, Overcast",8,81.2,86.64
1/28/1986,27,36.9,31,27.7,"Rain, Partially cloudy",9.3,74.4,80.29
1/29/1986,27.4,36.7,12,18.4,"Rain, Partially cloudy",9.7,61,80.64
1/30/1986,26.6,36,34,14.8,"Rain, Overcast",8.4,86.3,86.84
1/31/1986,27.1,35.4,0.3,27.7,"Rain, Overcast",8.9,77.8,85.22
2/1/1986,28,35.4,14.7,24.1,"Rain, Partially cloudy",8.8,68.3,80.48
2/2/1986,25,32.7,77,14.8,"Rain, Overcast",8.7,81.3,84.13
2/3/1986,27.2,36.6,0.1,11.2,"Rain, Partially cloudy",10.5,57.5,79.24
2/4/1986,25.6,34.4,25.3,14.8,"Rain, Partially cloudy",9,71.2,89.04
2/5/1986,26.8,37.5,0,16.6,Partially cloudy,9.4,43.2,83.33
2/6/1986,26.4,38.8,0,22.3,Partially cloudy,10.3,28.6,83.71
2/7/1986,27,36.3,0,11.2,Partially cloudy,9.2,41.7,79.27
2/8/1986,27.6,36.8,4,18.4,"Rain, Partially cloudy",8.6,45,78.61
2/9/1986,26.9,36.5,2,27.7,"Rain, Partially cloudy",10.5,40,79.77
2/11/1986,25.3,32.5,0.3,18.4,"Rain, Overcast",8.4,82.9,85.76
2/12/1986,25.9,31.4,3,7.6,"Rain, Partially cloudy",7.8,67.5,86.91
2/13/1986,24.7,31.3,30,18.4,"Rain, Overcast",8.6,87.5,86.56
2/14/1986,26.2,36.5,3,24.1,"Rain, Overcast",9.6,80,84.81
2/15/1986,26,34,6,24.1,"Rain, Overcast",9.1,80,86.8
2/16/1986,26.3,35.8,12.74,22.3,"Rain, Overcast",10.3,76.3,84.43
2/17/1986,27.3,36.9,0,33.6,Overcast,9.1,77.4,77.92
2/18/1986,26.7,35.2,0,29.5,Partially cloudy,10.7,56.7,77.8
2/19/1986,28.6,36.7,0,24.1,Partially cloudy,9.7,62.9,75.96
2/20/1986,27.3,33.8,0.3,16.6,"Rain, Overcast",8.3,83.3,81.43
2/21/1986,25.8,36.5,0,24.1,Partially cloudy,8.1,61.4,87.29
2/22/1986,27.8,35.9,0,27.7,Overcast,10,80,76.1
2/23/1986,25.1,34,17.3,36.6,"Rain, Partially cloudy",8.1,75,82.02
2/24/1986,27,35.2,4,24.1,"Rain, Overcast",10.3,83.7,77.04
2/25/1986,28.1,35.7,0,13,Partially cloudy,11.8,55,76.78
2/26/1986,27.1,37,29,14.8,"Rain, Partially cloudy",8,64.4,82.57
2/27/1986,24.6,33.3,29,13,"Rain, Partially cloudy",6.4,71.1,92.19
2/28/1986,26.6,35.5,57,11.2,"Rain, Partially cloudy",9,71.4,82.55
3/1/1986,26.7,35.8,1,14.8,"Rain, Partially cloudy",8.6,67.5,83.21
3/2/1986,25.4,34.4,0,18.4,Partially cloudy,8.3,67.1,88.23
3/3/1986,26.1,35.6,0,14.8,Partially cloudy,8,57.5,82.32
3/4/1986,26.6,35.2,1,18.2,"Rain, Partially cloudy",8.9,74.2,79.94
3/5/1986,26.9,36,0.3,18.4,"Rain, Partially cloudy",8.7,75,82.96
3/6/1986,25.5,28.9,13.7,25.5,"Rain, Partially cloudy",7.2,71.8,84.65
3/7/1986,28.2,37.5,6,9.4,"Rain, Partially cloudy",10.3,65,77.59
3/8/1986,28.2,36.8,49,13,"Rain, Partially cloudy",11.2,56,80.89
3/9/1986,26.8,35.2,5,36.6,"Rain, Partially cloudy",9.4,61.4,84.33
3/10/1986,27.4,34.2,0,5.4,Partially cloudy,10.3,45,81.95
3/11/1986,27.8,37.3,0,11.2,Partially cloudy,8.6,40,79.8
3/12/1986,25.9,34.6,55,9.4,"Rain, Partially cloudy",8.4,68.6,90.18
3/13/1986,27.2,36.2,1,18.4,"Rain, Partially cloudy",10,48.3,83.44
3/14/1986,29.2,36.8,0,18.4,Partially cloudy,12,50,76.74
3/15/1986,27.1,36.9,0,27.5,Partially cloudy,8,63.4,82.63
3/16/1986,29.8,38,0,18.4,Partially cloudy,11,41.7,71.32
3/17/1986,30.5,36.6,0,18.4,Partially cloudy,10.8,67.5,65.42
3/18/1986,27.6,35.9,27,14.9,"Rain, Partially cloudy",10.7,63,73.97
3/19/1986,28,36,0,16.6,Partially cloudy,9.9,60,77.39
3/20/1986,26.2,35.2,9,14.5,"Rain, Overcast",9.8,78.3,85.27
3/21/1986,27.4,35.2,1,18.4,"Rain, Overcast",9,80,79.92
3/22/1986,27.6,46.8,3.3,14.8,"Rain, Partially cloudy",9.7,66.4,82.64
3/23/1986,27.3,36.7,0,18.4,Overcast,7.7,77.1,81.73
3/25/1986,26.2,33.1,23.5,36.6,"Rain, Overcast",9.7,78.5,86.41
3/26/1986,26.3,34.7,54.1,16.6,"Rain, Overcast",8.8,87.8,88.59
3/28/1986,25.1,31.7,1,9.4,"Rain, Overcast",7.8,92.5,93.23
3/29/1986,26.7,33.8,7,24.1,"Rain, Partially cloudy",9.8,70,86.17
3/30/1986,28.4,37.1,3,14.8,"Rain, Partially cloudy",10.6,57.1,82.44
3/31/1986,27.3,39.4,16.3,18.4,"Rain, Overcast",8.8,77.8,84.91
4/1/1986,25.8,35.2,20,17.9,"Rain, Overcast",6.6,81.2,89.91
4/2/1986,26.4,36.7,20,36.5,"Rain, Partially cloudy",7.8,61.3,86.01
4/3/1986,26.3,36,87,37.1,"Rain, Overcast",8.4,83.3,86.22
4/4/1986,25.3,34.1,43,11.2,"Rain, Partially cloudy",8.1,73.8,91.38
4/5/1986,25.7,35.2,30,3.6,"Rain, Overcast",8.5,83.3,89.37
4/6/1986,27,36.5,0.3,18.4,"Rain, Partially cloudy",10.1,66.3,83.02
4/7/1986,27.9,37.9,0.6,18.4,"Rain, Partially cloudy",10.7,73.3,79.76
4/8/1986,28.9,36.4,0,18.4,Partially cloudy,12.1,52.9,76.14
4/9/1986,29.4,38,0,14.8,Clear,10,25,77.21
4/10/1986,29.7,38.1,0,18.4,Clear,11,21,71.07
4/11/1986,28,37.2,0,13,Partially cloudy,8.7,51.4,81.7
4/12/1986,27.5,36.3,0,9.4,Partially cloudy,7.4,57.5,81.62
4/13/1986,28,37.2,0,14.8,Partially cloudy,8.7,52.9,77.05
4/14/1986,27.6,35.6,0,13,Partially cloudy,10.4,48,70.27
4/15/1986,27.5,36.5,0,9.4,Partially cloudy,9.6,57.5,81.36
4/16/1986,26.3,33.7,50.36,25.7,"Rain, Partially cloudy",9.5,44.9,82.76
4/17/1986,27.2,34.8,11,27.3,"Rain, Partially cloudy",10.2,59.9,79.99
4/18/1986,27.6,36.2,5,14.8,"Rain, Partially cloudy",9.7,56.7,81.88
4/19/1986,27.2,36.3,65,14.8,Rain,10.9,23.8,80.91
4/20/1986,28.4,38,1,33,"Rain, Partially cloudy",10.2,44.7,70.33
4/21/1986,29,37.9,8,14.8,"Rain, Partially cloudy",9.6,40,78.42
4/22/1986,27.6,39.2,12.87,22.3,"Rain, Partially cloudy",10.1,48.7,82.1
4/23/1986,27.8,36.6,1.96,36.6,"Rain, Partially cloudy",10.9,40,77.47
4/24/1986,29.5,38.4,0,25.9,Partially cloudy,11,34.1,74.23
4/25/1986,29.5,39.3,0,20.5,Partially cloudy,11.1,41.4,75.48
4/26/1986,27.8,36,0,22.3,Partially cloudy,10.2,48.5,78.99
4/27/1986,28.6,36.9,0,23.9,Partially cloudy,10.3,35.9,74.65
4/28/1986,28.5,38,0,18.4,Partially cloudy,9.4,41.3,74.66
4/29/1986,29.4,33.8,0,33.5,Partially cloudy,11.5,32.5,69.24
4/30/1986,27.8,34.4,0,14.8,Clear,10.6,22,76.15
5/1/1986,27.9,34.6,0,14.8,Partially cloudy,10.7,36.7,71.26
5/2/1986,26.6,34.3,0,16.6,Partially cloudy,9.1,27.1,74.95
5/3/1986,27.9,46.4,0,14.8,Clear,9.3,5,70.16
5/4/1986,28.3,35,0,16.6,Clear,11.3,20,69.27
5/5/1986,31,37.1,0,13,Partially cloudy,11.6,40.2,58.98
5/6/1986,31.4,42.3,0,13,Partially cloudy,10.8,30,63.85
5/7/1986,27.4,36.4,21,27.3,"Rain, Partially cloudy",8.3,62.5,80.02
5/8/1986,27.4,37.4,0,14.8,Partially cloudy,8.6,64.9,77.74
5/9/1986,27.8,37,0,29.2,Clear,10.8,24.7,77.91
5/10/1986,28.6,39.2,0,14.8,Partially cloudy,9.4,50,78.06
5/11/1986,25.4,34.6,0,18.4,Partially cloudy,9.8,28.8,75.86
5/12/1986,28.2,35.7,0.3,18.4,"Rain, Partially cloudy",10.1,32.5,80.28
5/13/1986,26.9,36.7,112,37.1,"Rain, Partially cloudy",9.1,31.4,79.63
5/14/1986,26.6,32.8,6,18.1,"Rain, Partially cloudy",10,57.8,84.36
5/16/1986,27.7,31.9,0,16.6,Partially cloudy,11.8,52.5,69.44
5/17/1986,27.1,34.9,0,16.6,Partially cloudy,11,42,73.21
5/19/1986,28.8,33.4,0,22.2,Partially cloudy,11.3,29.7,63.11
5/20/1986,28.4,33.7,0,22.3,Partially cloudy,12,41.7,68.86
5/21/1986,28.3,34.9,0,27.6,Partially cloudy,10.5,44.4,71.26
5/22/1986,29.2,35.6,0,20.5,Partially cloudy,10.6,44.8,71.01
5/23/1986,27.5,33.8,0,37.1,Partially cloudy,9.8,48.5,75.39
5/24/1986,27.1,33.5,0,20.5,Partially cloudy,10,36.4,72.89
5/25/1986,28.2,34.2,0,27.7,Partially cloudy,11.3,33.2,70.26
5/26/1986,28.5,34.5,0,27.5,Partially cloudy,11.6,34.3,68.69
5/27/1986,27.8,35.6,0,22.3,Clear,10.6,18.8,74.81
5/28/1986,28.3,35.5,0,37.1,Partially cloudy,11.6,31.3,71.65
5/29/1986,27,34.9,0,18.4,Clear,10.7,24,78.15
5/30/1986,27.9,35.5,0,18.4,Clear,9.9,14.3,73.97
5/31/1986,27.6,35.2,8,20.5,"Rain, Partially cloudy",9.8,45.4,74.24
6/1/1986,26.8,35.5,0,18.4,Partially cloudy,9.1,58.4,80.23
6/2/1986,27.2,34.5,0,27.4,Partially cloudy,9.1,58.9,81.68
6/3/1986,27.8,34,5,33.5,"Rain, Partially cloudy",10.4,52.2,76.04
6/4/1986,26.8,34.5,106,33.3,"Rain, Partially cloudy",7.6,71.4,84.13
6/5/1986,26,35.5,9,18.4,"Rain, Overcast",8.7,88.6,81.99
6/6/1986,26.6,35.2,1,27.4,"Rain, Partially cloudy",10.3,61.1,82.48
6/7/1986,26.4,34.2,1,18.4,"Rain, Partially cloudy",8.3,34.2,79.41
6/8/1986,27.8,35.6,0,24.1,Partially cloudy,10.3,44.4,68.92
6/9/1986,27.1,36.2,1,22.3,"Rain, Partially cloudy",9.9,43.3,76.58
6/10/1986,27.4,34.7,0,20.5,Partially cloudy,10,57.4,79.77
6/11/1986,26.7,34.8,2,13,"Rain, Partially cloudy",8.9,71.2,81.2
6/12/1986,26.6,35.6,12,33.1,"Rain, Partially cloudy",9,67.6,79.57
6/13/1986,26.8,36.3,24,9.4,"Rain, Partially cloudy",9.9,55,84.64
6/14/1986,26.1,34.3,16,33,"Rain, Partially cloudy",10.1,57.3,80.94
6/15/1986,27.1,34.7,0,37.1,Partially cloudy,10.5,48.9,83.24
6/16/1986,28.1,36.7,13,18.4,"Rain, Partially cloudy",10,25.7,77.11
6/17/1986,27.3,34.9,6,12.8,"Rain, Partially cloudy",10,63.4,81.35
6/18/1986,26,29.7,0,18.4,Partially cloudy,8.4,58,83.92
6/19/1986,23.5,28.6,0,0,Partially cloudy,8.5,70,81.8
6/20/1986,28.2,35.2,0,18.4,Partially cloudy,10.5,50,72.17
6/21/1986,26.1,33.1,0,18.4,Partially cloudy,8,50,74.37
6/22/1986,25.3,28.6,0,22.3,Partially cloudy,11,52.5,76.92
6/23/1986,29.1,35.6,0,14.8,Clear,10.7,6.7,67.53
6/24/1986,27.9,35.6,0,25.9,Partially cloudy,9.4,42,73.36
6/25/1986,25.5,32.8,0,16.6,Partially cloudy,9.3,56.7,90.7
6/26/1986,28.2,29.5,0,33.5,Partially cloudy,12,60,58.15
6/27/1986,27.9,32.8,0,11.2,Partially cloudy,11.5,45,75.56
6/28/1986,23.9,29.8,0,18.4,Partially cloudy,9,70,82.77
6/30/1986,24,32.9,2,18.4,"Rain, Partially cloudy",7.3,70,85.12
7/1/1986,25.6,31.5,0,14.7,Partially cloudy,10.5,34.7,71.61
7/2/1986,23.6,29,0,13,Clear,9,20,73.9
7/3/1986,23.7,29.9,0,18.4,Partially cloudy,9.7,28.5,72.61
7/4/1986,23.4,30,0,18.4,Clear,10.6,20,73.55
7/5/1986,26.9,32.4,0,24.1,Clear,11,15,71.67
7/6/1986,26.5,34.1,0,14.8,Partially cloudy,9.8,36.2,78.49
7/7/1986,27.2,34.9,0,22.3,Partially cloudy,10.6,53.5,75.43
7/8/1986,26.7,35,0,18.4,Partially cloudy,10,27.4,75.22
7/9/1986,26.3,33.4,0,14.8,Partially cloudy,9.4,32.4,77.95
7/10/1986,25.5,31.9,0,24.1,Partially cloudy,9.5,53.6,78.58
7/11/1986,26.3,32.5,0,18.4,Partially cloudy,11,36,72.91
7/12/1986,26.1,33.5,0,18.4,Partially cloudy,9,38.6,77.21
7/13/1986,25.7,33.7,1,18.1,"Rain, Partially cloudy",9.4,49.3,80.72
7/14/1986,27.3,33.4,0,18.4,Partially cloudy,10,55,74.46
7/15/1986,26.9,33.4,0,18.4,Partially cloudy,9.8,52.1,72.69
7/16/1986,26.6,31.6,0,18.4,Partially cloudy,9.7,32.1,71.16
7/17/1986,26.9,33.2,0,33,Partially cloudy,10.7,31.2,74.97
7/18/1986,26.9,33.4,0,27.7,Clear,11.1,20.1,73.84
7/19/1986,27.5,33.6,0,18.4,Partially cloudy,12,30,75.76
7/20/1986,26.4,33.1,0,22.3,Partially cloudy,10.1,37.5,79.93
7/21/1986,28.8,36.2,0,13,Partially cloudy,11,40,71.51
7/22/1986,28.1,34,0,16.6,Clear,10,23.2,67.78
7/23/1986,27.4,34.2,0,14.8,Clear,10.3,22.5,70.8
7/24/1986,28,35.6,0,20.5,Clear,10,22.2,73.37
7/25/1986,26.9,33,0,18.4,Partially cloudy,10.2,54.8,75.7
7/26/1986,28.4,35.2,0,22.3,Partially cloudy,11.7,57.1,68.89
7/27/1986,25.6,32.2,0,33,Partially cloudy,9.9,45.1,77.58
7/28/1986,26.8,33.8,0,18.4,Partially cloudy,10.6,43.6,70.06
7/29/1986,26.8,32.2,0,18.4,Partially cloudy,10,51.1,73.42
7/30/1986,26.6,32.7,0,18.4,Clear,9.7,21.7,70.93
7/31/1986,25.6,30.9,0,11.2,Partially cloudy,8.3,56.7,74.39
8/1/1986,24.7,31.3,0,9.4,Partially cloudy,6.5,46.7,80.85
8/2/1986,24.8,30.5,59,11.2,"Rain, Overcast",8.5,92.5,84.95
8/3/1986,28.8,31.4,0,18.4,Partially cloudy,12.7,50,60.35
8/4/1986,28.3,32,0,61.2,Clear,10.8,10,63.77
8/5/1986,25.1,32.1,0,18.4,Partially cloudy,8,30,78.62
8/6/1986,27.9,32.5,0,22.3,Partially cloudy,11.5,52.5,69.66
8/7/1986,28.7,32.6,0,27.7,Partially cloudy,10.5,75,65.7
8/8/1986,27.1,32.5,0,7.6,Partially cloudy,8.3,40,72.27
8/9/1986,24.6,30.9,0,27.5,Overcast,11.8,83.6,75.19
8/10/1986,29.8,31.7,0,20.5,Clear,12.5,5,50.91
8/11/1986,27.2,31.4,0,18.4,Clear,11.3,7.5,62.54
8/12/1986,25.7,32.1,0,27.5,Clear,8.8,24.2,67.61
8/13/1986,27.5,32.1,0,22.3,Partially cloudy,9.3,30.9,67.12
8/14/1986,26,33,0,14.8,Partially cloudy,10.3,42.5,72.03
8/15/1986,25.6,32.1,0,36.6,Partially cloudy,9.8,42.3,67.4
8/16/1986,24.2,29.9,0,18.4,Clear,11,16.3,64.03
8/17/1986,24.8,33.9,0,27.7,Clear,11.4,18.9,68.29
8/18/1986,25.1,29.7,0,22.3,Partially cloudy,10.5,43,64.7
8/19/1986,25.5,29.5,0,22.3,Partially cloudy,9.7,25.6,66.36
8/20/1986,26.3,31.4,0,22.3,Clear,9.9,14,70.72
8/21/1986,26.3,32.6,0,38.4,Partially cloudy,8.9,50.1,70.76
8/22/1986,27.1,33.6,0,22.3,Partially cloudy,9.4,34,74.81
8/23/1986,28.7,34.7,0,24.1,Clear,10.8,23.8,68.66
8/24/1986,28.6,35.9,0,27.7,Clear,11.3,15.4,68.22
8/25/1986,27.8,34.7,0,27.7,Clear,10.7,22.5,72.76
8/26/1986,27.9,33.1,0,27.6,Partially cloudy,10.8,28.1,67.68
8/27/1986,27.4,31.9,0,37.1,Clear,11,22.7,56.67
8/28/1986,26.8,32.1,0,31.7,Clear,10.5,12.5,66.15
8/29/1986,26.2,35.6,0,46.4,Clear,10.4,18.5,75.41
8/30/1986,27,33.1,0,36.7,Clear,11,13.2,68.98
8/31/1986,29.2,34.3,0,27.7,Clear,10.9,16.3,63.62
9/1/1986,26.3,32.6,0,33.5,Clear,10,18,72.04
9/2/1986,25.4,33,0,33.2,Partially cloudy,8.4,34.8,73.16
9/3/1986,27.3,33.8,0,22.3,Clear,11.6,12.9,71.24
9/4/1986,26.4,32.7,8,24.1,"Rain, Partially cloudy",9.9,30.9,74.55
9/5/1986,24.8,32.1,0,22.3,Partially cloudy,8.5,60.8,75.26
9/6/1986,28.1,31.4,0,18.4,Clear,10,3.3,68.23
9/8/1986,28.4,39.3,1,31.7,"Rain, Partially cloudy",10.2,43.8,68.38
9/9/1986,28,35.1,0,18.4,Partially cloudy,10.9,36.3,72.1
9/10/1986,27,33.1,0,46.2,Partially cloudy,11.2,47.9,66.08
9/11/1986,28.4,33.8,0,18.4,Clear,11.1,18.8,67.05
9/12/1986,27.6,32.8,0,20.5,Partially cloudy,10.2,28.9,61.82
9/13/1986,28.6,35.8,0,25.9,Partially cloudy,9.3,41.4,68.52
9/14/1986,28.2,35,0,18.4,Partially cloudy,10,52.5,62.03
9/15/1986,27.5,34.4,0,20.5,Partially cloudy,8.9,33.3,66.54
9/16/1986,28.1,34.3,0,18.4,Partially cloudy,11.8,48.2,68.12
9/17/1986,25.6,30.4,3,29.1,"Rain, Partially cloudy",8,52.7,79.38
9/18/1986,27.8,33.3,0,22.3,Partially cloudy,9.7,58.6,71.4
9/19/1986,26.3,32.2,0,18.1,Overcast,7.5,77.5,77.81
9/20/1986,28.3,34.7,0,18.4,Partially cloudy,9.6,57.5,68.83
9/21/1986,27.7,34,0,27.7,Partially cloudy,11.2,33.3,72.47
9/22/1986,28.4,35.6,0,27.7,Partially cloudy,12.3,40,70.66
9/23/1986,27.3,36.9,0,22.3,Partially cloudy,9.7,48.3,64.34
9/24/1986,28.4,35,0,18.4,Partially cloudy,9.3,45,73.72
9/25/1986,27.3,33.9,13,36.2,"Rain, Partially cloudy",10.4,35.3,72.56
9/26/1986,27,34.2,0,33.3,Clear,11.1,19.7,72.96
9/27/1986,28.1,35.2,0,27.7,Clear,10.5,10,69.52
9/28/1986,28.7,35.5,0,20.5,Partially cloudy,11.2,63.4,64.39
9/29/1986,26.8,35.2,0,20.5,Partially cloudy,9.4,67,70.95
9/30/1986,28.6,34.3,0,22.3,Partially cloudy,10.4,26.7,66.05
10/1/1986,30,35,0,18.4,Clear,10,18.6,61.85
10/2/1986,29.2,35.6,0,22.3,Partially cloudy,10.5,36.3,65.46
10/3/1986,27.7,35,6,18.4,Rain,11.5,23.6,70.64
10/4/1986,26.8,34.3,0,18.4,Partially cloudy,9.8,30,70.05
10/5/1986,27.4,33.6,0,22.3,Partially cloudy,10.1,30.8,63.25
10/6/1986,28.8,34.6,0,18.4,Clear,10.6,12.9,64.91
10/7/1986,27,35.9,0,27.7,Partially cloudy,9.1,40.8,72.23
10/8/1986,25.5,33.6,2,24.1,"Rain, Partially cloudy",8.9,74.2,78.41
10/9/1986,27.7,35.9,0,11.2,Partially cloudy,9.4,72.5,75.83
10/10/1986,27.5,36.1,0,18.4,Partially cloudy,8.6,61.1,78.72
10/11/1986,26.3,34.4,48,14.8,"Rain, Partially cloudy",9,71.7,83.68
10/12/1986,26.9,34.7,31,22.3,"Rain, Partially cloudy",9.4,64.2,82.37
10/13/1986,28.7,36.6,3,22.3,"Rain, Partially cloudy",10.8,26.1,71.14
10/14/1986,28,36.7,0,18.4,Partially cloudy,9.9,33.1,70.56
10/15/1986,29.5,35.3,0,18.4,Clear,11.5,17.2,63.27
10/16/1986,28.2,35.1,0,27.7,Partially cloudy,11.5,31,68.69
10/17/1986,29.7,37.8,0,22.3,Partially cloudy,11.7,28.3,64.07
10/18/1986,28.1,36.9,0,25.9,Partially cloudy,11.1,30,70.87
10/19/1986,27.1,34.7,0,18.4,Partially cloudy,9.6,61.5,74.56
10/20/1986,27,39.7,0,27.5,Partially cloudy,9,61.4,72.79
10/21/1986,27.7,35,0,20.5,Partially cloudy,9.7,64.3,66.07
10/22/1986,28,34.2,0,18.4,Partially cloudy,10,61.5,65.15
10/23/1986,28.2,35.2,0,36.6,Partially cloudy,9.7,62.7,69.72
10/24/1986,27.7,35.3,0,27.7,Overcast,8.7,83.3,76.03
10/25/1986,28.4,35.9,0,22.4,Partially cloudy,9,57.9,73.67
10/26/1986,25.9,35.8,2,18.6,"Rain, Overcast",9.5,76.4,80.19
10/27/1986,28.7,38.6,0,16.6,Partially cloudy,10,55.6,73.29
10/28/1986,28,36.5,60.42,24.1,"Rain, Partially cloudy",9.3,73.7,76.22
10/29/1986,26.8,33.5,0,18.3,Partially cloudy,9.3,61.6,73.63
10/30/1986,29.9,36.7,0,18.4,Partially cloudy,10.7,50,65.69
10/31/1986,29.1,36.9,0,18.4,Partially cloudy,10,37.8,70.6
11/1/1986,29,36.6,0,24.1,Partially cloudy,11.9,48.8,71.89
11/2/1986,28.8,37.4,0,22.3,Partially cloudy,11,54,71.26
11/3/1986,29,36.2,0,18.4,Partially cloudy,9.8,66.7,71.48
11/4/1986,27.5,36.8,12,18.4,"Rain, Partially cloudy",10.9,64.7,77.06
11/5/1986,27.9,37.1,51,18.4,"Rain, Partially cloudy",10.8,64.4,75.7
11/6/1986,28,37.1,0,18.4,Partially cloudy,7.8,70,76.92
11/7/1986,25.3,36.2,13,18.4,"Rain, Partially cloudy",7.4,75,85.49
11/8/1986,26.4,33.9,0,18.1,Overcast,8,85,77.82
11/9/1986,27.4,35.6,17,14.8,"Rain, Overcast",10.2,80,76.88
11/10/1986,28.9,37.1,1,16.6,"Rain, Partially cloudy",9.4,45.3,70.79
11/11/1986,28.8,38,0,22.3,Partially cloudy,10.2,53.3,71.22
11/12/1986,28.3,39.4,0.5,18.3,"Rain, Partially cloudy",9.4,59.9,72.9
11/13/1986,26.9,36,0,18.1,Partially cloudy,8.9,72.3,75.29
11/14/1986,28.5,36.9,0,18.4,Partially cloudy,11.5,40,68.84
11/15/1986,27.6,36,1,27.5,"Rain, Partially cloudy",10.5,52.2,71.93
11/16/1986,27.7,35.5,0,25.5,Partially cloudy,10.3,72.9,72.05
11/17/1986,27.7,35.9,5,22.3,"Rain, Partially cloudy",10.4,62.7,72.5
11/18/1986,27.3,36.3,0,18.4,Overcast,9.9,75.7,76.04
11/19/1986,26.7,41.3,5,18.4,"Rain, Overcast",8.5,80,86.52
11/20/1986,30.3,36.3,0,16.6,Partially cloudy,11.8,35,63.37
11/21/1986,28.8,36.5,0,14.8,Partially cloudy,11.6,38.8,67.31
11/22/1986,29.2,38.5,0,14.8,Partially cloudy,11.1,38.6,68.86
11/23/1986,29.2,37.1,0,20.5,Partially cloudy,10.4,72.5,70.4
11/24/1986,27.9,35.4,5,27.6,"Rain, Partially cloudy",9.1,72.5,79.14
11/25/1986,26.5,36.5,82,22.3,"Rain, Overcast",9,80,86.27
11/26/1986,26.4,35.2,0.6,16.6,"Rain, Partially cloudy",8.1,65.7,85.93
11/27/1986,27.2,35.8,10,25.9,"Rain, Overcast",9.6,78.6,85.07
11/28/1986,27,35.4,0,14.8,Partially cloudy,9.3,55,82.29
11/29/1986,26.2,36.8,0,9.4,Partially cloudy,8.6,64,82.93
11/30/1986,28.2,36.8,0,14.6,Partially cloudy,9,71.7,75.59
12/1/1986,29.9,37,0,22.3,Partially cloudy,11.2,41.7,69.75
12/2/1986,29.1,35.7,0,18.4,Partially cloudy,10.9,41.4,67.75
12/3/1986,28.5,34.1,0,18.4,Partially cloudy,11.6,37.2,66.34
12/4/1986,28.2,35.8,0,14.8,Partially cloudy,10.7,31.3,69.66
12/5/1986,28.6,36.6,0,27.7,Partially cloudy,9.4,27.8,74.46
12/6/1986,28.2,35.9,0,25.7,Partially cloudy,9.4,55.6,75.49
12/7/1986,28.2,37.9,0,18.1,Partially cloudy,9.3,57.4,78.55
12/8/1986,27.1,31.7,0,7.6,Clear,7.5,20,75.86
12/9/1986,29,37.9,3,11.2,"Rain, Partially cloudy",8.7,53.3,74.44
12/10/1986,30.1,39.7,0.3,18.4,"Rain, Partially cloudy",10.2,68,69.81
12/11/1986,27.6,37.1,1,18.4,"Rain, Partially cloudy",8.6,57.3,77.43
12/12/1986,27.2,35.7,0.1,0,"Rain, Overcast",7.2,86,80.98
12/13/1986,25.5,36.9,41,18.4,"Rain, Overcast",7.6,95.7,90.11
12/15/1986,25.3,30.2,0,18.5,Partially cloudy,9.4,74.2,86.18
12/16/1986,29.1,37.1,0,18.4,Partially cloudy,9.9,52.7,71.76
12/17/1986,29,37,9,14.8,"Rain, Partially cloudy",9.8,36.9,73.2
12/18/1986,29.7,36.4,0,18.4,Clear,10.1,16.9,66.61
12/19/1986,29.5,38,0,18.4,Partially cloudy,10.3,29.2,71.56
12/20/1986,30.2,38,0,14.8,Clear,11.2,15.5,68.12
12/21/1986,29.8,40.7,0,22.3,Partially cloudy,10.5,39.2,69.27
12/22/1986,28.1,39.4,7,16.6,"Rain, Partially cloudy",10.3,41.7,77.65
12/23/1986,28.8,39.4,0.1,18.4,"Rain, Partially cloudy",9.7,50,74.19
12/24/1986,29.6,38,6,18.4,"Rain, Partially cloudy",10,35,73.44
12/25/1986,29.1,37.8,0,25.9,Partially cloudy,10.7,37.9,75.86
12/26/1986,28.1,39.3,0.3,22.3,"Rain, Partially cloudy",10.5,55.6,79.4
12/27/1986,29.2,38.3,0,18.4,Partially cloudy,9.8,33.1,72.23
12/28/1986,30.8,48.6,0,18.4,Partially cloudy,10.1,52,67.09
12/29/1986,28.4,38.9,0,11.2,Partially cloudy,9.9,51.5,74.52
12/30/1986,28.1,37.8,0,20.5,Partially cloudy,10.1,46.3,76.72
12/31/1986,28,37.4,0,20.5,Partially cloudy,9.9,52.7,78.35
1/1/1987,28.4,38.2,190,18.4,"Rain, Partially cloudy",10.7,57.1,77.59
1/2/1987,27.6,37.9,3.1,14.8,"Rain, Partially cloudy",9.5,57.1,82.86
1/3/1987,28.4,38.2,0,30.7,Partially cloudy,10.2,54.9,78.82
1/4/1987,27.5,37.9,90,22.3,"Rain, Partially cloudy",10,68.7,81
1/5/1987,26.9,35.5,12,27.4,"Rain, Partially cloudy",11,50,82.64
1/6/1987,26.2,38,0,18.4,Partially cloudy,8,58.3,86.52
1/7/1987,27.7,36,48,11.2,"Rain, Partially cloudy",10.3,61.8,81.53
1/8/1987,27.2,35.2,0,27.7,Partially cloudy,9.2,72.7,82.18
1/9/1987,28.2,36.9,0,31.3,Partially cloudy,10.5,58.8,72.53
1/10/1987,27.2,36.7,91,23.7,"Rain, Partially cloudy",10.1,56.3,78.65
1/11/1987,26.4,35.6,33,25.9,"Rain, Partially cloudy",7.9,74.6,85.24
