,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
1529,0.2758621,0.8938356,0.511111,0.514247,0.0008116883,0.029916838,0.86861765,0.19808306,0.5652174,0.75396645,1.0,0.23754787,0.7773973,0.24444437,0.49525103,0.22686689,0.019872556,0.6785589,0.09904154,0.6744186,0.96357536,1.0
1530,0.23754787,0.7773973,0.24444437,0.49525103,0.22686689,0.019872556,0.6785589,0.09904154,0.6744186,0.96357536,1.0,0.2758621,0.729452,0.41111112,0.514247,0.0864448,0.019872556,0.5343235,0.16932909,0.5156723,0.82815635,1.0
1531,0.2758621,0.729452,0.41111112,0.514247,0.0864448,0.019872556,0.5343235,0.16932909,0.5156723,0.82815635,1.0,0.3524903,0.7910959,0.5666666,0.57394844,0.012175325,0.029916838,0.53150004,0.12460065,0.5389282,0.72402215,1.0
1532,0.3524903,0.7910959,0.5666666,0.57394844,0.012175325,0.029916838,0.53150004,0.12460065,0.5389282,0.72402215,1.0,0.27969348,0.8184931,0.48888898,0.514247,0.3372565,0.027216762,0.7019706,0.1405751,0.5449949,0.7827933,1.0
1533,0.27969348,0.8184931,0.48888898,0.514247,0.3372565,0.027216762,0.7019706,0.1405751,0.5449949,0.7827933,1.0,0.24137938,0.760274,0.29999995,0.49253732,0.22321428,0.027972782,0.65491176,0.06070289,0.6602629,0.88156414,1.0
1534,0.24137938,0.760274,0.29999995,0.49253732,0.22321428,0.027972782,0.65491176,0.06070289,0.6602629,0.88156414,1.0,0.29501915,0.7328767,0.29999995,0.514247,0.1948052,0.019872556,0.8014706,0.121405765,0.6905965,0.8440223,1.0
1535,0.29501915,0.7328767,0.29999995,0.514247,0.1948052,0.019872556,0.8014706,0.121405765,0.6905965,0.8440223,1.0,0.23754787,0.6986301,0.42222214,0.46540028,0.35292208,0.023760665,0.44705883,0.22364219,0.5449949,0.6820111,1.0
1536,0.23754787,0.6986301,0.42222214,0.46540028,0.35292208,0.023760665,0.44705883,0.22364219,0.5449949,0.6820111,1.0,0.3524903,0.8938356,0.61111116,0.5183175,0.0,0.024084672,0.6213235,0.12779553,0.38422647,0.6017877,0.4
1537,0.3524903,0.8938356,0.61111116,0.5183175,0.0,0.024084672,0.6213235,0.12779553,0.38422647,0.6017877,0.4,0.27969348,0.71232873,0.44444442,0.49796474,0.22727273,0.019872556,0.5735294,0.14376998,0.54196155,0.75687134,1.0
1538,0.27969348,0.71232873,0.44444442,0.49796474,0.22727273,0.019872556,0.5735294,0.14376998,0.54196155,0.75687134,1.0,0.26053643,0.71232873,0.35555553,0.48710993,0.12540585,0.026028728,0.87370586,0.1405751,0.570273,0.8388827,1.0
1539,0.26053643,0.71232873,0.35555553,0.48710993,0.12540585,0.026028728,0.87370586,0.1405751,0.570273,0.8388827,1.0,0.34482765,0.7260274,0.5888889,0.53052914,0.036120128,0.014040393,0.6685,0.20127799,0.50151664,0.6089386,1.0
1540,0.34482765,0.7260274,0.5888889,0.53052914,0.036120128,0.014040393,0.6685,0.20127799,0.50151664,0.6089386,1.0,0.33716476,0.8561644,0.5333333,0.5373134,0.024756493,0.02214062,0.4932059,0.15654953,0.49443883,0.7092737,1.0
1541,0.33716476,0.8561644,0.5333333,0.5373134,0.024756493,0.02214062,0.4932059,0.15654953,0.49443883,0.7092737,1.0,0.3524903,0.8527397,0.5555556,0.5522388,0.012175325,0.024084672,0.7536765,0.15654953,0.570273,0.74927366,1.0
1542,0.3524903,0.8527397,0.5555556,0.5522388,0.012175325,0.024084672,0.7536765,0.15654953,0.570273,0.74927366,1.0,0.39080453,0.8184931,0.45555544,0.57123476,0.21672079,0.024084672,0.7959706,0.13099042,0.5328615,0.7834636,1.0
1543,0.39080453,0.8184931,0.45555544,0.57123476,0.21672079,0.024084672,0.7959706,0.13099042,0.5328615,0.7834636,1.0,0.39080453,0.80136985,0.6777775,0.5522388,0.21550325,0.033372935,0.6422353,0.19488819,0.5379171,0.55262554,1.0
1544,0.39080453,0.80136985,0.6777775,0.5522388,0.21550325,0.033372935,0.6422353,0.19488819,0.5379171,0.55262554,1.0,0.3524903,0.80136985,0.71111107,0.54952514,0.0,0.024084672,0.43182355,0.22364219,0.3579373,0.5081564,0.4
1545,0.3524903,0.80136985,0.71111107,0.54952514,0.0,0.024084672,0.43182355,0.22364219,0.3579373,0.5081564,0.4,0.3524903,0.7876712,0.7333331,0.5345998,0.0,0.019872556,0.4080294,0.22044729,0.39332658,0.50122905,0.4
1546,0.3524903,0.7876712,0.7333331,0.5345998,0.0,0.019872556,0.4080294,0.22044729,0.39332658,0.50122905,0.4,0.3524903,0.8561644,0.6888888,0.5345998,0.0,0.019872556,0.55,0.19169329,0.4125379,0.52446914,0.4
1547,0.3524903,0.8561644,0.6888888,0.5345998,0.0,0.019872556,0.55,0.19169329,0.4125379,0.52446914,0.4,0.3141762,0.78082186,0.6333332,0.5332429,0.0,0.019872556,0.36520588,0.20447285,0.5449949,0.63128495,0.4
1548,0.3141762,0.78082186,0.6333332,0.5332429,0.0,0.019872556,0.36520588,0.20447285,0.5449949,0.63128495,0.4,0.3141762,0.7260274,0.6222222,0.5088196,0.040584415,0.015984448,0.33005884,0.19808306,0.6390293,0.6105027,1.0
1549,0.3141762,0.7260274,0.6222222,0.5088196,0.040584415,0.015984448,0.33005884,0.19808306,0.6390293,0.6105027,1.0,0.24904215,0.75342464,0.511111,0.49253732,0.35146102,0.026028728,0.31617647,0.16932909,0.55409503,0.7602234,1.0
1550,0.24904215,0.75342464,0.511111,0.49253732,0.35146102,0.026028728,0.31617647,0.16932909,0.55409503,0.7602234,1.0,0.24904215,0.73630136,0.42222214,0.57530534,0.080154225,0.012096338,0.62744117,0.15015975,0.48432758,0.84335184,1.0
1551,0.24904215,0.73630136,0.42222214,0.57530534,0.080154225,0.012096338,0.62744117,0.15015975,0.48432758,0.84335184,1.0,0.3141762,0.8287671,0.66666675,0.61329716,0.0,0.019872556,0.3936765,0.21405752,0.34984833,0.64446914,0.4
1552,0.3141762,0.8287671,0.66666675,0.61329716,0.0,0.019872556,0.3936765,0.21405752,0.34984833,0.64446914,0.4,0.3180077,0.8938356,0.6555555,0.51967436,0.00974026,0.029916838,0.32844117,0.19169329,0.5187057,0.66256964,1.0
1553,0.3180077,0.8938356,0.6555555,0.51967436,0.00974026,0.029916838,0.32844117,0.19169329,0.5187057,0.66256964,1.0,0.3141762,0.8561644,0.6555555,0.5332429,0.0,0.019872556,0.39214706,0.18530352,0.2851365,0.5921787,0.4
1554,0.3141762,0.8561644,0.6555555,0.5332429,0.0,0.019872556,0.39214706,0.18530352,0.2851365,0.5921787,0.4,0.3256706,0.7260274,0.6555555,0.51560384,0.0,0.03888109,0.3872647,0.19808306,0.44084933,0.58346367,0.4
1555,0.3256706,0.7260274,0.6555555,0.51560384,0.0,0.03888109,0.3872647,0.19808306,0.44084933,0.58346367,0.4,0.3256706,0.7705479,0.6888888,0.5237449,0.0,0.024084672,0.35685295,0.19808306,0.4620829,0.5302793,0.4
1556,0.3256706,0.7705479,0.6888888,0.5237449,0.0,0.024084672,0.35685295,0.19808306,0.4620829,0.5302793,0.4,0.3180077,0.75342464,0.64444447,0.51560384,0.0,0.029916838,0.45344117,0.22044729,0.41961575,0.55999994,0.4
1557,0.3180077,0.75342464,0.64444447,0.51560384,0.0,0.029916838,0.45344117,0.22044729,0.41961575,0.55999994,0.4,0.3524903,0.75342464,0.6222222,0.5033921,0.22686689,0.019872556,0.38235295,0.20447285,0.322548,0.52648044,1.0
1558,0.3524903,0.75342464,0.6222222,0.5033921,0.22686689,0.019872556,0.38235295,0.20447285,0.322548,0.52648044,1.0,0.3180077,0.8938356,0.7444444,0.5332429,0.0,0.02214062,0.3144706,0.20447285,0.33670375,0.5237987,0.4
1559,0.3180077,0.8938356,0.7444444,0.5332429,0.0,0.02214062,0.3144706,0.20447285,0.33670375,0.5237987,0.4,0.3524903,0.93835616,0.811111,0.5223881,0.0,0.03499298,0.30391178,0.17571886,0.4479272,0.4362011,0.4
1560,0.3524903,0.93835616,0.811111,0.5223881,0.0,0.03499298,0.30391178,0.17571886,0.4479272,0.4362011,0.4,0.3141762,0.7636986,0.5333333,0.51560384,0.0,0.015984448,0.43138236,0.14376998,0.64206266,0.68513954,0.4
1561,0.3141762,0.7636986,0.5333333,0.51560384,0.0,0.015984448,0.43138236,0.14376998,0.64206266,0.68513954,0.4,0.3141762,0.8561644,0.6333332,0.51560384,0.008116883,0.017928502,0.3627353,0.19169329,0.40040442,0.6283797,1.0
1562,0.3141762,0.8561644,0.6333332,0.51560384,0.008116883,0.017928502,0.3627353,0.19169329,0.40040442,0.6283797,1.0,0.3141762,0.75,0.6555555,0.51560384,0.0056818184,0.019872556,0.37132353,0.20766775,0.3993933,0.55329597,1.0
1563,0.3141762,0.75,0.6555555,0.51560384,0.0056818184,0.019872556,0.37132353,0.20766775,0.3993933,0.55329597,1.0,0.33716476,0.729452,0.6888888,0.5183175,0.020698052,0.019872556,0.3647059,0.21086265,0.35187057,0.51173174,1.0
1564,0.33716476,0.729452,0.6888888,0.5183175,0.020698052,0.019872556,0.3647059,0.21086265,0.35187057,0.51173174,1.0,0.3256706,0.75342464,0.7777779,0.5332429,0.0,0.024084672,0.35829413,0.21405752,0.3761375,0.4625697,0.4
1565,0.3256706,0.75342464,0.7777779,0.5332429,0.0,0.024084672,0.35829413,0.21405752,0.3761375,0.4625697,0.4,0.3524903,0.7636986,0.7333331,0.5183175,0.0040584416,0.024084672,0.30482355,0.22364219,0.2992922,0.4721787,1.0
1566,0.3524903,0.7636986,0.7333331,0.5183175,0.0040584416,0.024084672,0.30482355,0.22364219,0.2992922,0.4721787,1.0,0.3524903,0.8561644,0.7222223,0.5183175,0.0,0.019872556,0.30882353,0.17252396,0.12740141,0.5126256,0.0
1567,0.3524903,0.8561644,0.7222223,0.5183175,0.0,0.019872556,0.30882353,0.17252396,0.12740141,0.5126256,0.0,0.3524903,0.880137,0.82222223,0.5033921,0.0,0.024084672,0.34558824,0.21405752,0.31951466,0.3318435,0.4
1568,0.3524903,0.880137,0.82222223,0.5033921,0.0,0.024084672,0.34558824,0.21405752,0.31951466,0.3318435,0.4,0.3524903,0.73630136,0.7777779,0.5332429,0.008116883,0.015984448,0.31282353,0.22683708,0.30637005,0.45765352,1.0
1569,0.3524903,0.73630136,0.7777779,0.5332429,0.008116883,0.015984448,0.31282353,0.22683708,0.30637005,0.45765352,1.0,0.3524903,0.9006849,0.7777779,0.5345998,0.0,0.023868669,0.3256765,0.22044729,0.31041452,0.4618994,0.4
1570,0.3524903,0.9006849,0.7777779,0.5345998,0.0,0.023868669,0.3256765,0.22044729,0.31041452,0.4618994,0.4,0.3524903,0.760274,0.6333332,0.5183175,0.0040584416,0.019872556,0.33691177,0.21086265,0.30940342,0.5740781,1.0
1571,0.3524903,0.760274,0.6333332,0.5183175,0.0040584416,0.019872556,0.33691177,0.21086265,0.30940342,0.5740781,1.0,0.29501915,0.66780823,0.6222222,0.4816825,0.036120128,0.015984448,0.3137353,0.22044729,0.30839232,0.46837986,1.0
1572,0.29501915,0.66780823,0.6222222,0.4816825,0.036120128,0.015984448,0.3137353,0.22044729,0.30839232,0.46837986,1.0,0.3180077,0.7705479,0.64444447,0.49796474,0.0,0.019872556,0.29411766,0.19488819,0.3174924,0.49005592,0.4
1573,0.3180077,0.7705479,0.64444447,0.49796474,0.0,0.019872556,0.29411766,0.19488819,0.3174924,0.49005592,0.4,0.3141762,0.7191781,0.64444447,0.49932158,0.0,0.015984448,0.32941177,0.17252396,0.48230532,0.5043576,0.4
1574,0.3141762,0.7191781,0.64444447,0.49932158,0.0,0.015984448,0.32941177,0.17252396,0.48230532,0.5043576,0.4,0.3180077,0.78082186,0.5777776,0.51967436,0.109172076,0.015984448,0.43138236,0.20766775,0.45601615,0.6502793,1.0
1575,0.3180077,0.78082186,0.5777776,0.51967436,0.109172076,0.015984448,0.43138236,0.20766775,0.45601615,0.6502793,1.0,0.3180077,0.9143836,0.7333331,0.54138404,0.0,0.019872556,0.36555883,0.1661342,0.55207276,0.54256976,0.4
1576,0.3180077,0.9143836,0.7333331,0.54138404,0.0,0.019872556,0.36555883,0.1661342,0.55207276,0.54256976,0.4,0.34482765,0.9143836,0.7333331,0.5088196,0.0,0.02214062,0.4117647,0.20447285,0.5813953,0.5182122,0.4
1577,0.34482765,0.9143836,0.7333331,0.5088196,0.0,0.02214062,0.4117647,0.20447285,0.5813953,0.5182122,0.4,0.30651343,0.729452,0.5555556,0.5088196,0.10511363,0.026028728,0.2605,0.21725242,0.5065723,0.63463676,1.0
1578,0.30651343,0.729452,0.5555556,0.5088196,0.10511363,0.026028728,0.2605,0.21725242,0.5065723,0.63463676,1.0,0.29885054,0.9212329,0.6888888,0.5169606,0.0,0.019872556,0.36135295,0.23322685,0.51971686,0.56290495,0.4
1579,0.29885054,0.9212329,0.6888888,0.5169606,0.0,0.019872556,0.36135295,0.23322685,0.51971686,0.56290495,0.4,0.3141762,0.7705479,0.6888888,0.5169606,0.008116883,0.019872556,0.37394118,0.20127799,0.52679473,0.56536305,1.0
1580,0.3141762,0.7705479,0.6888888,0.5169606,0.008116883,0.019872556,0.37394118,0.20127799,0.52679473,0.56536305,1.0,0.33333325,0.7773973,0.64444447,0.53052914,0.013839286,0.015984448,0.36361766,0.21086265,0.55207276,0.61653626,1.0
1581,0.33333325,0.7773973,0.64444447,0.53052914,0.013839286,0.015984448,0.36361766,0.21086265,0.55207276,0.61653626,1.0,0.3180077,0.8938356,0.6888888,0.514247,0.0,0.026028728,0.43529412,0.15974441,0.7805864,0.5608938,0.2
1582,0.3180077,0.8938356,0.6888888,0.514247,0.0,0.026028728,0.43529412,0.15974441,0.7805864,0.5608938,0.2,0.3256706,0.880137,0.66666675,0.5237449,0.0,0.019872556,0.3774412,0.1661342,0.55207276,0.5544133,0.4
1583,0.3256706,0.880137,0.66666675,0.5237449,0.0,0.019872556,0.3774412,0.1661342,0.55207276,0.5544133,0.4,0.33716476,0.88698626,0.7444444,0.5088196,0.0,0.019872556,0.31764707,0.23961662,0.42264915,0.48111725,0.4
1584,0.33716476,0.88698626,0.7444444,0.5088196,0.0,0.019872556,0.31764707,0.23961662,0.42264915,0.48111725,0.4,0.3141762,0.7671233,0.5888889,0.51017636,0.0,0.019872556,0.45797062,0.17571886,0.48028308,0.57564235,0.4
1585,0.3141762,0.7671233,0.5888889,0.51017636,0.0,0.019872556,0.45797062,0.17571886,0.48028308,0.57564235,0.4,0.33333325,0.8972603,0.6888888,0.5264586,0.0,0.019872556,0.38235295,0.12460065,0.63397366,0.5941899,0.4
1586,0.33333325,0.8972603,0.6888888,0.5264586,0.0,0.019872556,0.38235295,0.12460065,0.63397366,0.5941899,0.4,0.29885054,0.760274,0.48888898,0.5006785,0.020292208,0.014040393,0.44647062,0.15015975,0.7755308,0.5977653,0.8
1587,0.29885054,0.760274,0.48888898,0.5006785,0.020292208,0.014040393,0.44647062,0.15015975,0.7755308,0.5977653,0.8,0.3563218,0.7465753,0.7444444,0.5223881,0.0,0.015984448,0.39214706,0.1884984,0.49241656,0.464581,0.4
1588,0.3563218,0.7465753,0.7444444,0.5223881,0.0,0.015984448,0.39214706,0.1884984,0.49241656,0.464581,0.4,0.33716476,0.8938356,0.6888888,0.54138404,0.0,0.015984448,0.5882353,0.18530352,0.760364,0.6225698,0.2
1589,0.33716476,0.8938356,0.6888888,0.54138404,0.0,0.015984448,0.5882353,0.18530352,0.760364,0.6225698,0.2,0.3180077,0.9006849,0.6777775,0.5386703,0.0,0.01965655,0.45261765,0.1629393,0.64206266,0.5868155,0.4
1590,0.3180077,0.9006849,0.6777775,0.5386703,0.0,0.01965655,0.45261765,0.1629393,0.64206266,0.5868155,0.4,0.2681992,0.7671233,0.52222204,0.5033921,0.0,0.015984448,0.5036765,0.15015975,0.61476237,0.7018993,0.4
1591,0.2681992,0.7671233,0.52222204,0.5033921,0.0,0.015984448,0.5036765,0.15015975,0.61476237,0.7018993,0.4,0.3256706,0.7020548,0.5555556,0.53188604,0.0,0.019872556,0.4255,0.21086265,0.49949443,0.6373184,0.4
1592,0.3256706,0.7020548,0.5555556,0.53188604,0.0,0.019872556,0.4255,0.21086265,0.49949443,0.6373184,0.4,0.3524903,0.66780823,0.5999999,0.5033921,0.028409092,0.019872556,0.4726765,0.17571886,0.21132456,0.5412289,0.6
1593,0.3524903,0.66780823,0.5999999,0.5033921,0.028409092,0.019872556,0.4726765,0.17571886,0.21132456,0.5412289,0.6,0.3141762,0.75,0.6333332,0.51560384,0.002435065,0.015984448,0.3920294,0.20127799,0.41860464,0.5789943,1.0
1594,0.3141762,0.75,0.6333332,0.51560384,0.002435065,0.015984448,0.3920294,0.20127799,0.41860464,0.5789943,1.0,0.3141762,0.8938356,0.6777775,0.51560384,0.08157468,0.019872556,0.7901177,0.18210863,0.4620829,0.5229049,1.0
1595,0.3141762,0.8938356,0.6777775,0.51560384,0.08157468,0.019872556,0.7901177,0.18210863,0.4620829,0.5229049,1.0,0.3141762,0.69178087,0.6555555,0.51560384,0.0,0.015984448,0.26679412,0.1405751,0.5065723,0.5302793,0.4
1596,0.3141762,0.69178087,0.6555555,0.51560384,0.0,0.015984448,0.26679412,0.1405751,0.5065723,0.5302793,0.4,0.3141762,0.71232873,0.6222222,0.5006785,0.08522727,0.015984448,0.41711769,0.17571886,0.4812942,0.57810044,1.0
1597,0.3141762,0.71232873,0.6222222,0.5006785,0.08522727,0.015984448,0.41711769,0.17571886,0.4812942,0.57810044,1.0,0.4137931,0.75,0.66666675,0.54002714,0.11728896,0.017928502,0.31126472,0.1884984,0.50151664,0.60916185,1.0
1598,0.4137931,0.75,0.66666675,0.54002714,0.11728896,0.017928502,0.31126472,0.1884984,0.50151664,0.60916185,1.0,0.3524903,0.7671233,0.6222222,0.53052914,0.07305195,0.026028728,0.43582353,0.20127799,0.5025278,0.59597754,1.0
1599,0.3524903,0.7671233,0.6222222,0.53052914,0.07305195,0.026028728,0.43582353,0.20127799,0.5025278,0.59597754,1.0,0.3141762,0.78424656,0.66666675,0.5169606,0.0,0.024084672,0.39497057,0.22044729,0.36703742,0.5392178,0.4
1600,0.3141762,0.78424656,0.66666675,0.5169606,0.0,0.024084672,0.39497057,0.22044729,0.36703742,0.5392178,0.4,0.3141762,0.7705479,0.7222223,0.5332429,0.23498377,0.015984448,0.34117648,0.17891376,0.43680483,0.54994416,1.0
1601,0.3141762,0.7705479,0.7222223,0.5332429,0.23498377,0.015984448,0.34117648,0.17891376,0.43680483,0.54994416,1.0,0.3256706,0.75342464,0.61111116,0.51560384,0.0,0.015984448,0.51449996,0.18210863,0.24368048,0.59597754,0.4
1602,0.3256706,0.75342464,0.61111116,0.51560384,0.0,0.015984448,0.51449996,0.18210863,0.24368048,0.59597754,0.4,0.3141762,0.73630136,0.6777775,0.5332429,0.06899351,0.019872556,0.3172353,0.18210863,0.3761375,0.5977653,1.0
1603,0.3141762,0.73630136,0.6777775,0.5332429,0.06899351,0.019872556,0.3172353,0.18210863,0.3761375,0.5977653,1.0,0.3141762,0.7191781,0.71111107,0.5359566,0.0,0.024084672,0.40485293,0.19808306,0.4883721,0.56782115,0.4
1604,0.3141762,0.7191781,0.71111107,0.5359566,0.0,0.024084672,0.40485293,0.19808306,0.4883721,0.56782115,0.4,0.3141762,0.8561644,0.64444447,0.504749,0.0,0.017928502,0.40882355,0.19488819,0.3235591,0.5725138,0.4
1605,0.3141762,0.8561644,0.64444447,0.504749,0.0,0.017928502,0.40882355,0.19488819,0.3235591,0.5725138,0.4,0.3141762,0.729452,0.5999999,0.5332429,0.008116883,0.017928502,0.27941176,0.19808306,0.36804852,0.6511731,1.0
1606,0.3141762,0.729452,0.5999999,0.5332429,0.008116883,0.017928502,0.27941176,0.19808306,0.36804852,0.6511731,1.0,0.33716476,0.760274,0.5888889,0.5617368,0.028814934,0.015984448,0.58402944,0.17252396,0.42163798,0.6806704,1.0
1607,0.33716476,0.760274,0.5888889,0.5617368,0.028814934,0.015984448,0.58402944,0.17252396,0.42163798,0.6806704,1.0,0.3524903,0.729452,0.5333333,0.5183175,0.0,0.017928502,0.31764707,0.17891376,0.37714863,0.6656983,0.4
1608,0.3524903,0.729452,0.5333333,0.5183175,0.0,0.017928502,0.31764707,0.17891376,0.37714863,0.6656983,0.4,0.2758621,0.71232873,0.52222204,0.49796474,0.01663961,0.015984448,0.5147059,0.11501598,0.56926185,0.63932955,1.0
1609,0.2758621,0.71232873,0.52222204,0.49796474,0.01663961,0.015984448,0.5147059,0.11501598,0.56926185,0.63932955,1.0,0.2758621,0.729452,0.3777778,0.49796474,0.068506494,0.015984448,0.47550002,0.10543132,0.7371082,0.7915083,1.0
1610,0.2758621,0.729452,0.3777778,0.49796474,0.068506494,0.015984448,0.47550002,0.10543132,0.7371082,0.7915083,1.0,0.2681992,0.729452,0.4333334,0.48575306,0.0028409092,0.029916838,0.5058824,0.14696486,0.57431746,0.6692736,1.0
1611,0.2681992,0.729452,0.4333334,0.48575306,0.0028409092,0.029916838,0.5058824,0.14696486,0.57431746,0.6692736,1.0,0.28735626,0.69178087,0.42222214,0.4816825,0.020698052,0.015984448,0.4945,0.17252396,0.5844287,0.6294972,1.0
1612,0.28735626,0.69178087,0.42222214,0.4816825,0.020698052,0.015984448,0.4945,0.17252396,0.5844287,0.6294972,1.0,0.3141762,0.609589,0.41111112,0.45861602,0.0020292208,0.019872556,0.55261767,0.20127799,0.21132456,0.3901676,0.6
1613,0.3141762,0.609589,0.41111112,0.45861602,0.0020292208,0.019872556,0.55261767,0.20127799,0.21132456,0.3901676,0.6,0.27969348,0.68835616,0.4333334,0.44097695,0.0,0.019872556,0.46429414,0.20127799,0.23862487,0.30949724,0.0
1614,0.27969348,0.68835616,0.4333334,0.44097695,0.0,0.019872556,0.46429414,0.20127799,0.23862487,0.30949724,0.0,0.2758621,0.7226027,0.35555553,0.44911805,0.0,0.012096338,0.40441176,0.1661342,0.23053588,0.47150838,0.0
1615,0.2758621,0.7226027,0.35555553,0.44911805,0.0,0.012096338,0.40441176,0.1661342,0.23053588,0.47150838,0.0,0.2758621,0.55479455,0.41111112,0.45861602,0.0,0.019872556,0.38529414,0.22683708,0.25075832,0.45720673,0.4
1616,0.2758621,0.55479455,0.41111112,0.45861602,0.0,0.019872556,0.38529414,0.22683708,0.25075832,0.45720673,0.4,0.27969348,0.65753424,0.44444442,0.4708277,0.0,0.019872556,0.33658826,0.1884984,0.2861476,0.47843564,0.4
1617,0.27969348,0.65753424,0.44444442,0.4708277,0.0,0.019872556,0.33658826,0.1884984,0.2861476,0.47843564,0.4,0.28735626,0.609589,0.5,0.4708277,0.0020292208,0.02214062,0.39155886,0.19808306,0.20222446,0.4618994,0.6
1618,0.28735626,0.609589,0.5,0.4708277,0.0020292208,0.02214062,0.39155886,0.19808306,0.20222446,0.4618994,0.6,0.28735626,0.69178087,0.5888889,0.48303935,0.0,0.019872556,0.31282353,0.21725242,0.18301314,0.5208938,0.0
1619,0.28735626,0.69178087,0.5888889,0.48303935,0.0,0.019872556,0.31282353,0.21725242,0.18301314,0.5208938,0.0,0.2758621,0.67808217,0.5555556,0.49932158,0.0,0.019872556,0.39594117,0.17891376,0.29221433,0.6098324,0.4
1620,0.2758621,0.67808217,0.5555556,0.49932158,0.0,0.019872556,0.39594117,0.17891376,0.29221433,0.6098324,0.4,0.33333325,0.71232873,0.64444447,0.51560384,0.0,0.019872556,0.27676472,0.19488819,0.3751264,0.53452504,0.4
1621,0.33333325,0.71232873,0.64444447,0.51560384,0.0,0.019872556,0.27676472,0.19488819,0.3751264,0.53452504,0.4,0.28735626,0.8253425,0.5444443,0.47761196,0.0,0.024084672,0.3865588,0.17252396,0.3185035,0.562011,0.4
1622,0.28735626,0.8253425,0.5444443,0.47761196,0.0,0.024084672,0.3865588,0.17252396,0.3185035,0.562011,0.4,0.2758621,0.729452,0.26666665,0.49796474,0.19196428,0.015984448,0.31511766,0.17252396,0.65419614,0.8878212,1.0
1623,0.2758621,0.729452,0.26666665,0.49796474,0.19196428,0.015984448,0.31511766,0.17252396,0.65419614,0.8878212,1.0,0.23754787,0.75,0.39999986,0.49253732,0.02150974,0.024084672,0.55132353,0.15335464,0.47826087,0.7331842,1.0
1624,0.23754787,0.75,0.39999986,0.49253732,0.02150974,0.024084672,0.55132353,0.15335464,0.47826087,0.7331842,1.0,0.27969348,0.78082186,0.5999999,0.5006785,0.011972403,0.029916838,0.30385295,0.21086265,0.34580383,0.57564235,1.0
1625,0.27969348,0.78082186,0.5999999,0.5006785,0.011972403,0.029916838,0.30385295,0.21086265,0.34580383,0.57564235,1.0,0.27969348,0.93835616,0.6888888,0.48846677,0.0,0.029916838,0.32679412,0.24281152,0.30940342,0.43240225,0.4
