Date,MaxTemp,MinTemp,Temperature,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
4/13/2014,31.1,23,26.2,36.5,21,14.8,6.7,39.2,82.98,"Rain, Partially cloudy"
4/14/2014,31.9,25,26.9,37.7,4.9,18.4,6.9,40.9,81.81,"Rain, Partially cloudy"
4/15/2014,31.9,24,27,37.9,1.5,20.5,7.5,40.3,78.48,"Rain, Partially cloudy"
4/16/2014,29.9,24,26.6,36.1,0,18.4,6.1,40.7,83.15,Partially cloudy
4/17/2014,31.3,24,27.8,37.7,0,14.8,6.7,36.3,74.69,Partially cloudy
4/18/2014,32.6,24,27.7,37,0,16.6,7.1,28.7,73.47,Partially cloudy
4/19/2014,32.2,25,28.4,37.9,0,16.6,6.6,35.3,73.91,Partially cloudy
4/20/2014,31.8,25,27.9,38.9,0.3,14.8,7.7,40.3,77.65,"Rain, Partially cloudy"
4/21/2014,31,25,28,36.5,0,16.6,6.3,37.6,78.26,Partially cloudy
4/22/2014,33,24.4,27.6,38.1,34,20.5,6.2,40.7,77.59,"Rain, Partially cloudy"
4/23/2014,32,25,28.2,37.9,31.4,18.4,6.1,41.4,76.7,"Rain, Partially cloudy"
4/24/2014,31.3,26,27.3,38.6,8,18.4,5.7,47.4,83.51,"Rain, Partially cloudy"
4/25/2014,31,25,28.3,37.5,9,19.1,6.8,47,78.89,"Rain, Partially cloudy"
4/26/2014,32.2,24.7,27.6,38.6,81,18.4,7.3,58,80.29,"Rain, Partially cloudy"
4/27/2014,31.2,25,27.6,37.7,14.8,22.3,6.7,40.8,81.84,"Rain, Partially cloudy"
4/28/2014,33,25,28.6,38.8,0,14.8,8,42.1,75.73,Partially cloudy
4/29/2014,32.2,25,28.7,37.2,0,14.8,8.6,32.3,73.34,Partially cloudy
4/30/2014,31.5,26,29,36.7,0.3,18.4,8,44,73.95,"Rain, Partially cloudy"
5/1/2014,31,26,28.4,37.4,0,18.4,7.7,34.6,76.87,Partially cloudy
5/2/2014,31.4,26,28.7,37.4,0,22.3,8.5,39.5,75.31,Partially cloudy
5/3/2014,31.5,26,28.3,39.1,15,25.9,8.2,35.6,77.43,"Rain, Partially cloudy"
5/4/2014,31.3,26,28.6,38.3,6,25.9,8.7,43.1,75.86,"Rain, Partially cloudy"
5/5/2014,31.3,26,28.7,37.7,16,29.5,8.9,38.8,74.45,"Rain, Partially cloudy"
5/6/2014,31.3,27,29.3,37.7,0,31.5,9.1,37.8,71.59,Partially cloudy
5/7/2014,32.2,26,29.3,38.1,2,22.3,8.9,33.8,73.68,"Rain, Partially cloudy"
5/8/2014,32,26,29.3,37.2,0,16.6,9.1,30.5,71.25,Partially cloudy
5/9/2014,32.2,25,29,39.2,0,18.4,6.7,34,73.07,Partially cloudy
5/10/2014,32,25,28.8,37.9,0,32.4,7.8,32.2,71.68,Partially cloudy
5/11/2014,32.1,26,29.2,37.7,0,18.4,9.1,31.3,68.88,Partially cloudy
5/12/2014,31.4,25,28,37.3,0,24.1,7.7,33.7,73.57,Partially cloudy
5/13/2014,31.3,26,28.6,36.6,0.4,24.1,8.4,42.6,74.6,"Rain, Partially cloudy"
5/14/2014,30.7,25,27.9,38.5,13,18.4,7.1,38.2,79.33,"Rain, Partially cloudy"
5/15/2014,31,25,27.9,37.7,5,16.6,8.2,36.8,77.16,"Rain, Partially cloudy"
5/16/2014,31.3,26,29.1,36.8,0,22.3,8.4,38.6,72.47,Partially cloudy
5/17/2014,31.3,23.9,28.3,36.9,28.1,24.1,8.3,36.4,74.14,"Rain, Partially cloudy"
5/18/2014,31.4,26,28.9,35.8,0,22.2,8.1,38.2,70.2,Partially cloudy
5/19/2014,32,25,28.6,36.2,0,14.8,8.2,34.2,70.01,Partially cloudy
5/20/2014,32.3,25,28.4,37.9,8,25.9,7.4,49.2,72.3,"Rain, Partially cloudy"
5/21/2014,32,25,28.2,36.5,0,20.5,7.4,34.5,74.83,Partially cloudy
5/22/2014,31.3,25.4,28.4,36.4,0,22.3,7.8,33.2,73.62,Partially cloudy
5/23/2014,31.3,26,29.1,36.5,0,20.5,8.7,34.8,71.27,Partially cloudy
5/24/2014,32,25,28.2,36.8,3,21.7,8.1,38.3,76.07,"Rain, Partially cloudy"
5/25/2014,31.3,26,28.7,36.5,7,29.5,8.8,42.5,75.99,"Rain, Partially cloudy"
5/26/2014,31.3,17,28.2,37.7,2,25.9,8.2,38.2,76.67,"Rain, Partially cloudy"
5/27/2014,32,25.5,29.3,36.8,0,18.4,7.8,37.9,70.32,Partially cloudy
5/28/2014,44,26,29.8,36.8,0,16.6,7.5,33.4,66.9,Partially cloudy
5/29/2014,31.3,26,29,36.3,0,20.5,8.5,34.3,70.84,Partially cloudy
5/30/2014,32,25,28.6,35.8,0,20.5,8,29.8,69.48,Partially cloudy
5/31/2014,31.4,23,27.9,33.3,0,20.5,7.8,26.7,64.02,Partially cloudy
6/1/2014,31.2,22,27.6,34.1,0,16.6,8,23.7,68.4,Clear
6/2/2014,32,24,28.6,35.6,0,14.8,7.5,30.7,67.31,Partially cloudy
6/3/2014,32,25,28.6,36.5,0,20.5,7.9,36,71.6,Partially cloudy
6/4/2014,31.4,26,29.2,36.5,0,24.1,10.3,29.5,70.58,Partially cloudy
6/5/2014,32,26,29,35.8,0,25.9,8.1,31.3,70.02,Partially cloudy
6/6/2014,32,25,28.7,36.8,0,20.5,7.8,29.7,69.94,Partially cloudy
6/7/2014,32,24,28.4,35.9,0,18.4,8.2,24.6,69.92,Clear
6/8/2014,32,25,28.4,35.5,2,16.6,7.2,31.8,71.85,"Rain, Partially cloudy"
6/9/2014,32,25,28.9,36.8,0,20.5,8.3,40.6,72.56,Partially cloudy
6/10/2014,32,25,28.9,38.1,16,17.2,9,42.4,73.47,"Rain, Partially cloudy"
6/11/2014,31.3,24.4,28,37.7,81.01,14.8,6.3,46,77.17,"Rain, Partially cloudy"
6/12/2014,31.2,24,27.9,35.5,0,27.7,6.8,33.6,73.13,Partially cloudy
6/13/2014,31.2,25,28.1,35.2,0,22.3,7.8,32.7,70.66,Partially cloudy
6/14/2014,30.9,25,28.2,34.4,0,18.4,7.7,28,70.35,Partially cloudy
6/15/2014,31.3,24,27.9,34.9,0,20.5,7.4,38.8,70.72,Partially cloudy
6/16/2014,31,25,28.3,36.5,0.4,27.7,7.7,44.4,72.75,"Rain, Partially cloudy"
6/17/2014,30.2,24,27.4,35.8,146.2,31.5,7.4,61.2,81.54,"Rain, Partially cloudy"
6/18/2014,30.4,25,28.4,35.5,18,22.3,8,41.7,76.06,"Rain, Partially cloudy"
6/19/2014,30.4,26,28.5,35,0.1,25.9,8,40.2,73.49,"Rain, Partially cloudy"
6/20/2014,32,25,28.5,36.8,0,24.1,8.2,24,71.89,Clear
6/21/2014,30.4,25,28.4,35.5,0,20.5,7.7,38.1,74.06,Partially cloudy
6/22/2014,31.3,25,28.5,36.1,0,16.6,7.2,34.6,72.62,Partially cloudy
6/23/2014,31,25,28,35.5,0,20.5,7,36.8,74.24,Partially cloudy
6/24/2014,31.3,27,28.9,36.1,0,25.9,8.5,47.3,72.36,Partially cloudy
6/25/2014,30.4,26,28.4,35.6,0,25.9,7.9,44.2,73,Partially cloudy
6/26/2014,31.2,26,28.7,36.9,0,29.5,8.5,34.5,69.77,Partially cloudy
6/27/2014,31.3,25,28.3,35.1,0,18.4,7.9,32.7,70.53,Partially cloudy
6/28/2014,30.3,23,27.1,33.3,0,27.7,7.7,30.7,70.51,Partially cloudy
6/29/2014,30.3,24,27.1,33.1,0.9,25.9,7.6,33.9,70.98,"Rain, Partially cloudy"
6/30/2014,29.5,23,26.6,32.2,0,20.5,7.5,33.9,71.17,Partially cloudy
7/1/2014,30.3,23,27.4,32.9,0,22.3,7.5,29.6,68.22,Partially cloudy
7/2/2014,30.3,24,27.8,33.3,0,22.3,9,32.2,70.64,Partially cloudy
7/3/2014,30.3,26,27.9,33.9,5,22.3,8.8,36.4,70.74,"Rain, Partially cloudy"
7/4/2014,30.3,25,27.8,34.1,0,25.9,8.4,33,71.36,Partially cloudy
7/5/2014,30.3,24,27.7,34.4,0,24.1,8.2,32.4,72.14,Partially cloudy
7/6/2014,30.5,26,28.3,34.6,0,26.5,7.8,36.2,69.9,Partially cloudy
7/7/2014,30.3,26,28,33.9,0.8,24.1,9,33.4,70.4,"Rain, Partially cloudy"
7/8/2014,30.2,24,27.6,33.3,0,25.9,8,30.5,68.34,Partially cloudy
7/9/2014,30.3,24,26.9,33,0,24.1,8.5,35.5,70.12,Partially cloudy
7/10/2014,30.3,24,27,33.7,0,20.5,7.6,26.5,71.02,Partially cloudy
7/11/2014,31,23,27.4,34.7,0,20.5,8,30.1,72,Partially cloudy
7/12/2014,31,26,28.2,34.6,0,17.8,9.1,29.3,71.66,Partially cloudy
7/13/2014,30,25,27.1,34.1,2,18.4,8,39.3,75.29,"Rain, Partially cloudy"
7/14/2014,31,24,27,34.7,0,27.7,7.7,34.7,71.96,Partially cloudy
7/15/2014,30,23,26.4,32.2,0,22.3,7.9,34.8,70.11,Partially cloudy
7/16/2014,30,22,26,31.6,0,20.5,6.9,33.4,67.49,Partially cloudy
7/17/2014,31,21,26.2,31.9,0,18.4,8.4,21.5,63.6,Clear
7/18/2014,31.9,22,27.2,34,0,17.8,7,32.7,66.15,Partially cloudy
7/19/2014,31,24,27.7,33.7,0,24.1,8.2,31.7,68.66,Partially cloudy
7/20/2014,31,24,27.6,34.7,0,16.6,8,32.7,72,Partially cloudy
7/21/2014,31,24,27.5,34.6,11,25.9,7.7,33.1,73.92,"Rain, Partially cloudy"
7/22/2014,31,24,27.4,34.5,6,24.1,7.6,31.4,73.76,"Rain, Partially cloudy"
7/23/2014,31,24,27.3,33.7,0,22.3,6.7,33.7,70.89,Partially cloudy
7/24/2014,31,23,27,33.6,0,22.3,6.3,37.8,69.87,Partially cloudy
7/25/2014,30,24,26.7,32.6,23,24.1,8.1,40,76.56,"Rain, Partially cloudy"
7/26/2014,30.2,25,27.5,32.3,0.4,24.1,8.2,35,68.99,"Rain, Partially cloudy"
7/27/2014,30,23,26.9,32.1,0,25.9,8.6,37.7,69.13,Partially cloudy
7/28/2014,30.2,22,27,32.8,0,22.3,8.3,31.1,69.16,Partially cloudy
7/29/2014,30.1,23,26.7,32.8,0,22.3,8.4,33.4,69.3,Partially cloudy
7/30/2014,30,24,27.5,32.8,9,25.9,8.2,38.2,71.46,"Rain, Partially cloudy"
7/31/2014,30.3,23,27.4,33.3,0,24.1,8.3,35,70.74,Partially cloudy
8/1/2014,30.4,26,28.1,33.4,0,19.8,9,35.1,67.29,Partially cloudy
8/2/2014,31,24,27.6,33.8,0,25.9,8.1,26.7,69,Partially cloudy
8/3/2014,30.3,24,27.4,33.3,0,24.1,8.4,29,70.91,Partially cloudy
8/4/2014,30.3,26,28.2,34.6,0,33.5,9,31.2,70.41,Partially cloudy
8/5/2014,31,26,28.3,36.5,0,40.7,8.9,39.8,69.67,Partially cloudy
8/6/2014,30.3,27,28.1,34.1,0,46.8,9.3,33.5,66.45,Partially cloudy
8/7/2014,30.4,23,27.2,32.6,0,24.1,8.2,29.7,68.2,Partially cloudy
8/8/2014,31.3,22,27,33.7,0,22.3,7.5,26.4,69.22,Partially cloudy
8/9/2014,31,24,27.3,34.6,0,25.9,8.2,28.1,69.45,Partially cloudy
8/10/2014,30.9,23,27.1,33.6,0,24.1,8.1,25,70.59,Clear
8/11/2014,30.1,23,27.1,32.3,0,27.7,8.7,29,67.74,Partially cloudy
8/12/2014,30,22,26.1,31.9,0,24.1,8.7,29.5,68.31,Partially cloudy
8/13/2014,29.3,23,26.6,31.6,0,27.7,8.4,28.8,65.43,Partially cloudy
8/14/2014,30.3,23,26.9,32.4,0,31.6,8.3,30.5,65.95,Partially cloudy
8/15/2014,30.2,22,26.4,31.9,0,29.5,8.1,25.7,66.42,Partially cloudy
8/16/2014,30.3,22,26,30.9,0,24.1,8,28.8,64.39,Partially cloudy
8/17/2014,30.1,21,25.7,31.5,0,18.4,7.6,27.6,64.95,Partially cloudy
8/18/2014,30,21,25.8,31.4,0,20.5,7.6,21.7,68.37,Clear
8/19/2014,31.1,22,26.7,32.8,0,22.3,7.9,26.6,67.49,Partially cloudy
8/20/2014,31.1,22,27.3,33.2,0,20.5,7.8,24.7,67.15,Clear
8/21/2014,31.1,24,27.6,33.7,0,22.3,8,34,69.5,Partially cloudy
8/22/2014,31,23,27.2,33,0,25.9,8,31.9,68.84,Partially cloudy
8/23/2014,31,23,27.2,33,0,25.9,8.1,29.7,68.13,Partially cloudy
8/24/2014,31,23,27.3,33.2,0,27.7,7.9,26.2,66.62,Partially cloudy
8/25/2014,30,22,26.3,32.6,0,24.1,7.9,24.2,68.04,Clear
8/26/2014,30,22,26.5,31.3,0,24.1,8.2,34,65.27,Partially cloudy
8/27/2014,30.3,22,26.6,31.7,0,27.1,7.7,25.6,66.74,Partially cloudy
8/28/2014,31.2,22,27,33,0,20.5,7.8,30.3,66.36,Partially cloudy
8/29/2014,30.3,22,26.4,31.3,0,20.5,8,30,66.25,Partially cloudy
8/30/2014,31,21,26.6,32,0,22.9,7.7,27,64.03,Partially cloudy
8/31/2014,30.2,21,26.4,32.6,0,22.3,8,24.8,64.88,Clear
9/1/2014,31,22,26.4,32.4,0,83.2,7.6,31.7,70.06,Partially cloudy
9/2/2014,31,22,27.2,33,0,24.1,7.5,30.5,67.83,Partially cloudy
9/3/2014,31,23,27.2,33,0,24.1,7.7,34,68.52,Partially cloudy
9/4/2014,31,22,26.8,31.1,0,20.4,7.5,30.5,63.46,Partially cloudy
9/5/2014,31,22,27,31.9,0,24.1,7.5,32.6,62.54,Partially cloudy
9/6/2014,32,23,27.3,31.6,0,27.7,7.8,27.8,60.52,Partially cloudy
9/7/2014,31,22,26.7,32.4,0,25.9,7.6,27.9,65,Partially cloudy
9/8/2014,32,21,27,34.2,0,25.9,7.7,30.2,63.97,Partially cloudy
9/9/2014,31,21,26.3,31,0,25.9,7.9,29.8,60.3,Partially cloudy
9/10/2014,32,20,26.3,31.6,0,24.1,8,28.9,61.87,Partially cloudy
9/11/2014,31,21,26.7,31.9,0,22.3,8,27.5,61.95,Partially cloudy
9/12/2014,32,22,27.4,31.6,0,29.5,8.1,23.7,57.93,Clear
9/13/2014,32,22,27.1,31.7,0,27.7,7.9,19.4,60.3,Clear
9/14/2014,33,21,27,32,0,27.7,7.6,26.5,60.54,Partially cloudy
9/15/2014,32,22,27.3,33.5,0,25.9,7.9,33.3,59.84,Partially cloudy
9/16/2014,30.9,23.2,26.5,32.6,0,20.5,8.4,50.1,68,Partially cloudy
9/17/2014,31.7,21,26.6,33.2,0,30.1,7.5,28.1,68.06,Partially cloudy
9/18/2014,31.2,24.7,28.6,33.1,0,29.5,8.5,21.3,64.05,Clear
9/19/2014,31,23.4,28.2,33.7,0,29.5,8.5,27.5,66.43,Partially cloudy
9/20/2014,31.6,24,28.3,35.3,0,27.7,8,32.3,64.3,Partially cloudy
9/21/2014,32.3,23,27.6,32.6,0,27.7,7.7,29,59.06,Partially cloudy
9/22/2014,32,22,27,32,0,20.5,8.5,31,60.87,Partially cloudy
9/23/2014,32,21,27.3,32.4,0,24.1,7.4,21.1,59.31,Clear
9/24/2014,32,22,27.1,32.5,0,25.9,7.6,20.6,64.74,Clear
9/25/2014,34,22,27.9,33,0,24.1,7.9,18.3,57.98,Clear
9/26/2014,32.1,22,27.4,31.6,0,20.5,7.7,24.7,57.25,Clear
9/27/2014,33,21,27,33.4,0,25.9,7.9,29.6,63.29,Partially cloudy
9/28/2014,33,22,27.8,33.5,0,27.7,8,29,61.64,Partially cloudy
9/29/2014,33,22.5,28,36.1,0,25.9,7.7,26.6,64.78,Partially cloudy
9/30/2014,32,23,28.1,34.2,0,24.1,8.3,29.6,64.97,Partially cloudy
10/1/2014,33,23,27.8,34.2,0,27.7,7,29.4,65.29,Partially cloudy
10/2/2014,32.2,23,27.7,33.5,0,25.9,7.8,26.4,62.46,Partially cloudy
10/3/2014,34,23,27.9,34.6,0,21,7.5,29.4,63.34,Partially cloudy
10/4/2014,32.1,23,27.6,33.3,0,22.3,7.8,29.4,64.32,Partially cloudy
10/5/2014,32,23,27.8,33.5,0,25.9,7.4,28.6,64.94,Partially cloudy
10/6/2014,33,24,28.1,34.6,0,27.7,8.2,28.7,61.55,Partially cloudy
